Country,Date,Open,High,Low,Close,Adj Close,Volume
USA,1/2/19,2476.959961,2519.48999,2467.469971,2510.030029,2510.030029,3733160000
USA,1/3/19,2491.919922,2493.139893,2443.959961,2447.889893,2447.889893,3822860000
USA,1/4/19,2474.330078,2538.070068,2474.330078,2531.939941,2531.939941,4213410000
USA,1/7/19,2535.610107,2566.159912,2524.560059,2549.689941,2549.689941,4104710000
USA,1/8/19,2568.110107,2579.820068,2547.560059,2574.409912,2574.409912,4083030000
USA,1/9/19,2580,2595.320068,2568.889893,2584.959961,2584.959961,4052480000
USA,1/10/19,2573.51001,2597.820068,2562.02002,2596.639893,2596.639893,3704500000
USA,1/11/19,2588.110107,2596.27002,2577.399902,2596.26001,2596.26001,3434490000
USA,1/14/19,2580.310059,2589.320068,2570.409912,2582.610107,2582.610107,3664450000
USA,1/15/19,2585.100098,2613.080078,2585.100098,2610.300049,2610.300049,3572330000
USA,1/16/19,2614.75,2625.76001,2612.679932,2616.100098,2616.100098,3863770000
USA,1/17/19,2609.280029,2645.060059,2606.360107,2635.959961,2635.959961,3772270000
USA,1/18/19,2651.27002,2675.469971,2647.580078,2670.709961,2670.709961,3986730000
USA,1/22/19,2657.879883,2657.879883,2617.27002,2632.899902,2632.899902,3908030000
USA,1/23/19,2643.47998,2653.189941,2612.860107,2638.699951,2638.699951,3335610000
USA,1/24/19,2638.840088,2647.199951,2627.01001,2642.330078,2642.330078,3433250000
USA,1/25/19,2657.439941,2672.379883,2657.330078,2664.76001,2664.76001,3814080000
USA,1/28/19,2644.969971,2644.969971,2624.060059,2643.850098,2643.850098,3612810000
USA,1/29/19,2644.889893,2650.929932,2631.050049,2640,2640,3504200000
USA,1/30/19,2653.620117,2690.439941,2648.340088,2681.050049,2681.050049,3867810000
USA,1/31/19,2685.48999,2708.949951,2678.649902,2704.100098,2704.100098,4917650000
USA,2/1/19,2702.320068,2716.659912,2696.879883,2706.530029,2706.530029,3759270000
USA,2/4/19,2706.48999,2724.98999,2698.75,2724.870117,2724.870117,3359840000
USA,2/5/19,2728.340088,2738.97998,2724.030029,2737.699951,2737.699951,3560430000
USA,2/6/19,2735.050049,2738.080078,2724.149902,2731.610107,2731.610107,3472690000
USA,2/7/19,2717.530029,2719.320068,2687.26001,2706.050049,2706.050049,4099490000
USA,2/8/19,2692.360107,2708.070068,2681.830078,2707.879883,2707.879883,3622330000
USA,2/11/19,2712.399902,2718.050049,2703.790039,2709.800049,2709.800049,3361970000
USA,2/12/19,2722.610107,2748.189941,2722.610107,2744.72998,2744.72998,3827770000
USA,2/13/19,2750.300049,2761.850098,2748.629883,2753.030029,2753.030029,3670770000
USA,2/14/19,2743.5,2757.899902,2731.22998,2745.72998,2745.72998,3836700000
USA,2/15/19,2760.23999,2775.659912,2760.23999,2775.600098,2775.600098,3641370000
USA,2/19/19,2769.280029,2787.330078,2767.290039,2779.76001,2779.76001,3533710000
USA,2/20/19,2779.050049,2789.879883,2774.060059,2784.699951,2784.699951,3835450000
USA,2/21/19,2780.23999,2781.580078,2764.550049,2774.879883,2774.879883,3559710000
USA,2/22/19,2780.669922,2794.199951,2779.110107,2792.669922,2792.669922,3427810000
USA,2/25/19,2804.350098,2813.48999,2794.98999,2796.110107,2796.110107,3804380000
USA,2/26/19,2792.360107,2803.120117,2789.469971,2793.899902,2793.899902,3645680000
USA,2/27/19,2787.5,2795.76001,2775.129883,2792.379883,2792.379883,3767130000
USA,2/28/19,2788.110107,2793.72998,2782.51001,2784.48999,2784.48999,4396930000
USA,3/1/19,2798.219971,2808.02002,2787.379883,2803.689941,2803.689941,3972280000
USA,3/4/19,2814.370117,2816.879883,2767.659912,2792.810059,2792.810059,3919810000
USA,3/5/19,2794.409912,2796.439941,2782.969971,2789.649902,2789.649902,3585690000
USA,3/6/19,2790.27002,2790.27002,2768.689941,2771.449951,2771.449951,3786600000
USA,3/7/19,2766.530029,2767.25,2739.090088,2748.929932,2748.929932,3904860000
USA,3/8/19,2730.790039,2744.129883,2722.27002,2743.070068,2743.070068,3423130000
USA,3/11/19,2747.610107,2784,2747.610107,2783.300049,2783.300049,3749030000
USA,3/12/19,2787.340088,2798.320068,2786.72998,2791.52002,2791.52002,3414230000
USA,3/13/19,2799.780029,2821.23999,2799.780029,2810.919922,2810.919922,3766150000
USA,3/14/19,2810.379883,2815,2803.459961,2808.47998,2808.47998,3469730000
USA,3/15/19,2810.790039,2830.72998,2810.790039,2822.47998,2822.47998,5962730000
USA,3/18/19,2822.610107,2835.409912,2821.98999,2832.939941,2832.939941,3552190000
USA,3/19/19,2840.76001,2852.419922,2823.27002,2832.570068,2832.570068,3620220000
USA,3/20/19,2831.340088,2843.540039,2812.429932,2824.22998,2824.22998,3771200000
USA,3/21/19,2819.719971,2860.310059,2817.379883,2854.879883,2854.879883,3546800000
USA,3/22/19,2844.52002,2846.159912,2800.469971,2800.709961,2800.709961,4237200000
USA,3/25/19,2796.01001,2809.790039,2785.02002,2798.360107,2798.360107,3376580000
USA,3/26/19,2812.659912,2829.870117,2803.98999,2818.459961,2818.459961,3266050000
USA,3/27/19,2819.719971,2825.560059,2787.719971,2805.370117,2805.370117,3372930000
USA,3/28/19,2809.399902,2819.709961,2798.77002,2815.439941,2815.439941,3158170000
USA,3/29/19,2828.27002,2836.030029,2819.22998,2834.399902,2834.399902,3740700000
USA,4/1/19,2848.629883,2869.399902,2848.629883,2867.189941,2867.189941,3500760000
USA,4/2/19,2868.23999,2872.899902,2858.75,2867.23999,2867.23999,3246900000
USA,4/3/19,2876.090088,2885.25,2865.169922,2873.399902,2873.399902,3550240000
USA,4/4/19,2873.98999,2881.280029,2867.139893,2879.389893,2879.389893,3015180000
USA,4/5/19,2884.159912,2893.23999,2882.98999,2892.73999,2892.73999,3146820000
USA,4/8/19,2888.459961,2895.949951,2880.780029,2895.77002,2895.77002,3054030000
USA,4/9/19,2886.580078,2886.879883,2873.330078,2878.199951,2878.199951,3007980000
USA,4/10/19,2881.370117,2889.709961,2879.129883,2888.209961,2888.209961,3062380000
USA,4/11/19,2891.919922,2893.419922,2881.98999,2888.320068,2888.320068,2938540000
USA,4/12/19,2900.860107,2910.540039,2898.370117,2907.409912,2907.409912,3688490000
USA,4/15/19,2908.320068,2909.600098,2896.47998,2905.580078,2905.580078,3088330000
USA,4/16/19,2912.26001,2916.060059,2900.709961,2907.060059,2907.060059,3402210000
USA,4/17/19,2916.040039,2918,2895.449951,2900.449951,2900.449951,3602300000
USA,4/18/19,2904.810059,2908.399902,2891.899902,2905.030029,2905.030029,3506850000
USA,4/22/19,2898.780029,2909.51001,2896.350098,2907.969971,2907.969971,2997950000
USA,4/23/19,2909.98999,2936.310059,2908.530029,2933.679932,2933.679932,3635030000
USA,4/24/19,2934,2936.830078,2926.050049,2927.25,2927.25,3448960000
