"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MLT","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2018",24,
"MLT","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2019",26,
"MLT","FINDISINWKHR","AVEWAGE","PC_EARN","A","2016",31,
"MLT","FINDISINWKHR","AVEWAGE","PC_EARN","A","2017",34,
"MLT","FINDISINWKHR","AVEWAGE","PC_EARN","A","2018",32,
"MLT","FINDISINWKHR","AVEWAGE","PC_EARN","A","2019",33,
"MLT","FINDISINWKHR","MINWAGE","PC_EARN","A","2016",54,
"MLT","FINDISINWKHR","MINWAGE","PC_EARN","A","2017",53,
"MLT","FINDISINWKHR","MINWAGE","PC_EARN","A","2018",45,
"MLT","FINDISINWKHR","MINWAGE","PC_EARN","A","2019",38,
"ROU","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2016",32,
"ROU","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2017",33,
"ROU","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2018",43,
"ROU","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2019",44,
"ROU","FINDISINWKHR","AVEWAGE","PC_EARN","A","2016",33,
"ROU","FINDISINWKHR","AVEWAGE","PC_EARN","A","2017",34,
"ROU","FINDISINWKHR","AVEWAGE","PC_EARN","A","2018",44,
"ROU","FINDISINWKHR","AVEWAGE","PC_EARN","A","2019",43,
"ROU","FINDISINWKHR","MINWAGE","PC_EARN","A","2016",54,
"ROU","FINDISINWKHR","MINWAGE","PC_EARN","A","2017",30,
"ROU","FINDISINWKHR","MINWAGE","PC_EARN","A","2018",39,
"ROU","FINDISINWKHR","MINWAGE","PC_EARN","A","2019",40,
"SVN","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2016",53,
"SVN","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2017",55,
"SVN","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2018",45,
"SVN","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2019",44,
"SVN","FINDISINWKHR","AVEWAGE","PC_EARN","A","2016",48,
"SVN","FINDISINWKHR","AVEWAGE","PC_EARN","A","2017",48,
"SVN","FINDISINWKHR","AVEWAGE","PC_EARN","A","2018",47,
"SVN","FINDISINWKHR","AVEWAGE","PC_EARN","A","2019",44,
"SVN","FINDISINWKHR","MINWAGE","PC_EARN","A","2016",38,
"SVN","FINDISINWKHR","MINWAGE","PC_EARN","A","2017",39,
"SVN","FINDISINWKHR","MINWAGE","PC_EARN","A","2018",39,
"SVN","FINDISINWKHR","MINWAGE","PC_EARN","A","2019",42,
"EU28","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2016",36,
"EU28","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2017",34,
"EU28","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2018",34,
"EU28","FINDISINWKHR","AVEWAGE","PC_EARN","A","2016",37,
"EU28","FINDISINWKHR","AVEWAGE","PC_EARN","A","2017",36,
"EU28","FINDISINWKHR","AVEWAGE","PC_EARN","A","2018",36,
"EU28","FINDISINWKHR","MINWAGE","PC_EARN","A","2016",33,
"EU28","FINDISINWKHR","MINWAGE","PC_EARN","A","2017",31,
"EU28","FINDISINWKHR","MINWAGE","PC_EARN","A","2018",31,
"OECD","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2016",37,
"OECD","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2017",36,
"OECD","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2018",35,
"OECD","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2019",35,
"OECD","FINDISINWKHR","AVEWAGE","PC_EARN","A","2016",37,
"OECD","FINDISINWKHR","AVEWAGE","PC_EARN","A","2017",37,
"OECD","FINDISINWKHR","AVEWAGE","PC_EARN","A","2018",36,
"OECD","FINDISINWKHR","AVEWAGE","PC_EARN","A","2019",37,
"OECD","FINDISINWKHR","MINWAGE","PC_EARN","A","2016",33,
"OECD","FINDISINWKHR","MINWAGE","PC_EARN","A","2017",33,
"OECD","FINDISINWKHR","MINWAGE","PC_EARN","A","2018",31,
"OECD","FINDISINWKHR","MINWAGE","PC_EARN","A","2019",29,
"RUS","FINDISINWKHR","67PC_AVEWAGE","PC_EARN","A","2018",13,
"RUS","FINDISINWKHR","AVEWAGE","PC_EARN","A","2018",50,
"RUS","FINDISINWKHR","MINWAGE","PC_EARN","A","2018",13,
