Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,30065.609375,31143.730469,30065.609375,31084.419922,31084.419922,0
2018-01-03,31084.419922,31496.500000,30819.929688,31476.259766,31476.259766,0
2018-01-04,31476.259766,32000.550781,31421.349609,31951.990234,31951.990234,0
2018-01-05,31951.990234,32242.039063,31697.820313,32190.300781,32190.300781,0
2018-01-08,32190.300781,32419.429688,31880.300781,32351.199219,32351.199219,0
2018-01-09,32351.199219,32648.400391,32104.490234,32138.589844,32138.589844,0
2018-01-10,32138.589844,32144.130859,31219.560547,31632.359375,31632.359375,0
2018-01-11,31632.359375,32108.070313,31609.980469,32078.220703,32078.220703,0
2018-01-12,32078.220703,32765.650391,32076.419922,32719.699219,32719.699219,0
2018-01-15,32719.699219,33698.191406,32697.539063,33622.839844,33622.839844,0
2018-01-16,33622.839844,33697.539063,33076.949219,33521.628906,33521.628906,0
2018-01-17,33521.628906,33879.160156,33417.511719,33598.210938,33598.210938,0
2018-01-18,33598.210938,34100.019531,33598.011719,34049.351563,34049.351563,0
2018-01-19,34049.351563,34147.839844,33266.968750,33591.699219,33591.699219,0
2018-01-22,33591.699219,33703.058594,33432.480469,33525.468750,33525.468750,0
2018-01-23,33525.468750,33950.968750,33506.960938,33893.421875,33893.421875,0
2018-01-24,33893.421875,34980.660156,33893.421875,34948.558594,34948.558594,0
2018-01-25,34948.558594,35189.148438,34686.851563,35141.718750,35141.718750,0
2018-01-26,35141.718750,35334.839844,34885.941406,35126.218750,35126.218750,0
2018-01-29,35126.218750,35182.929688,34257.210938,34787.398438,34787.398438,0
2018-01-30,34787.398438,34835.738281,33792.511719,34241.261719,34241.261719,0
2018-01-31,34241.261719,34989.511719,34241.261719,34938.640625,34938.640625,0
2018-02-01,34938.640625,35461.519531,34586.320313,34641.371094,34641.371094,0
2018-02-02,34641.371094,34643.988281,32562.589844,32614.769531,32614.769531,0
2018-02-05,32614.769531,32614.769531,31095.980469,31145.599609,31145.599609,0
2018-02-06,31145.599609,31751.119141,29859.339844,31624.179688,31624.179688,0
2018-02-07,31624.179688,32604.640625,31407.759766,31626.730469,31626.730469,0
2018-02-08,31626.730469,32226.869141,30929.699219,31021.589844,31021.589844,0
2018-02-09,31021.589844,31190.150391,29460.740234,30143.439453,30143.439453,0
2018-02-14,30143.439453,31598.820313,30143.439453,31551.310547,31551.310547,0
2018-02-15,31551.310547,32159.900391,31551.310547,32023.640625,32023.640625,0
2018-02-16,32023.640625,32739.339844,32021.890625,32677.250000,32677.250000,0
2018-02-19,32677.250000,33320.968750,32677.250000,33281.320313,33281.320313,0
2018-02-20,33281.320313,33281.500000,32806.089844,32825.941406,32825.941406,0
2018-02-21,32825.941406,33135.019531,32631.669922,33042.300781,33042.300781,0
2018-02-22,33042.300781,33161.839844,32849.191406,33124.769531,33124.769531,0
2018-02-23,33124.769531,33410.031250,32714.800781,32742.390625,32742.390625,0
2018-02-26,32742.390625,33168.238281,32710.990234,32918.199219,32918.199219,0
2018-02-27,32918.199219,33251.878906,32328.619141,32516.310547,32516.310547,0
2018-02-28,32516.310547,33029.519531,32269.439453,33010.898438,33010.898438,0
2018-03-01,33010.898438,33020.148438,31930.929688,32013.029297,32013.029297,0
2018-03-02,32013.029297,32013.029297,31204.890625,31900.699219,31900.699219,0
2018-03-05,31900.699219,32323.339844,31879.570313,32133.740234,32133.740234,0
2018-03-06,32133.740234,32911.480469,32133.740234,32864.980469,32864.980469,0
2018-03-07,32864.980469,32870.261719,32400.820313,32743.550781,32743.550781,0
2018-03-08,32743.550781,33196.828125,32672.289063,32822.601563,32822.601563,0
2018-03-09,32822.601563,33498.570313,32816.898438,33182.601563,33182.601563,0
2018-03-12,33182.601563,33508.480469,33180.148438,33243.968750,33243.968750,0
2018-03-13,33253.609375,33437.960938,32955.210938,32980.121094,32980.121094,0
2018-03-14,32980.121094,33210.359375,32760.660156,32824.480469,32824.480469,0
2018-03-15,32824.480469,32934.421875,32602.580078,32707.460938,32707.460938,0
2018-03-16,32707.460938,33058.468750,32484.119141,32555.080078,32555.080078,0
2018-03-19,32555.080078,32560.529297,31616.970703,31724.380859,31724.380859,0
2018-03-20,31724.380859,32176.240234,31669.820313,31797.570313,31797.570313,0
2018-03-21,31797.570313,32513.490234,31797.570313,32369.589844,32369.589844,0
2018-03-22,32369.589844,32370.630859,31834.769531,31908.220703,31908.220703,0
2018-03-23,31908.220703,32029.869141,31396.980469,31461.259766,31461.259766,0
2018-03-26,31461.259766,31979.669922,31461.259766,31636.560547,31636.560547,0
2018-03-27,31636.560547,31834.279297,31214.339844,31236.119141,31236.119141,0
2018-03-28,31236.119141,31418.990234,30982.310547,31114.929688,31114.929688,0
2018-04-03,31115.019531,31393.990234,30957.910156,31341.060547,31341.060547,0
2018-04-04,31341.060547,31376.039063,30930.669922,31318.470703,31318.470703,0
2018-04-05,31318.470703,31896.169922,31318.470703,31866.630859,31866.630859,0
2018-04-06,31866.630859,31958.599609,31551.539063,31738.769531,31738.769531,0
2018-04-09,31738.769531,31991.019531,31738.769531,31844.429688,31844.429688,0
2018-04-10,31844.429688,32340.730469,31844.429688,32222.400391,32222.400391,0
2018-04-11,32222.400391,32339.789063,31979.839844,32030.849609,32030.849609,0
2018-04-12,32030.849609,32143.509766,31957.820313,32038.789063,32038.789063,0
2018-04-13,32038.789063,32107.570313,31500.220703,31593.109375,31593.109375,0
2018-04-16,31593.109375,31595.410156,30948.140625,31007.800781,31007.800781,0
2018-04-17,31007.800781,31515.960938,31006.980469,31402.769531,31402.769531,0
2018-04-18,31402.769531,31772.589844,31402.769531,31531.900391,31531.900391,0
2018-04-19,31531.900391,31574.679688,30997.439453,31281.320313,31281.320313,0
2018-04-20,31281.320313,31391.080078,31122.320313,31161.699219,31161.699219,0
2018-04-23,31161.699219,31242.630859,30867.849609,30941.080078,30941.080078,0
2018-04-24,30941.080078,31222.550781,30496.820313,30568.859375,30568.859375,0
2018-04-25,30568.859375,30568.859375,29814.759766,29946.830078,29946.830078,0
2018-04-26,29946.830078,30086.960938,29321.400391,29487.820313,29487.820313,0
2018-04-27,29487.820313,30260.599609,29406.509766,30006.349609,30006.349609,0
2018-05-02,30006.349609,30246.679688,29562.619141,29613.980469,29613.980469,0
2018-05-03,29613.980469,29830.880859,29129.660156,29503.400391,29503.400391,0
2018-05-04,29503.400391,29826.439453,27790.880859,28553.269531,28553.269531,0
2018-05-07,28553.269531,29096.240234,27341.859375,27512.560547,27512.560547,0
2018-05-08,27512.560547,27512.560547,26030.359375,26276.519531,26276.519531,0
2018-05-09,26276.519531,28012.259766,26276.519531,27907.919922,27907.919922,0
2018-05-10,27907.919922,29692.179688,27907.919922,29600.660156,29600.660156,0
2018-05-11,29600.660156,30259.900391,28934.779297,29852.060547,29852.060547,0
2018-05-14,29852.060547,30519.140625,29595.119141,30441.599609,30441.599609,0
2018-05-15,30441.599609,31818.759766,30394.960938,30676.939453,30676.939453,0
2018-05-16,30676.939453,31782.960938,30656.300781,31660.570313,31660.570313,0
2018-05-17,31660.570313,32041.589844,31555.759766,31806.179688,31806.179688,0
2018-05-18,31795.119141,32180.330078,31738.460938,31869.820313,31869.820313,0
2018-05-21,31883.109375,32056.199219,31505.599609,31632.449219,31632.449219,0
2018-05-22,31632.449219,31750.689453,30962.279297,30991.349609,30991.349609,0
2018-05-23,30991.349609,30997.199219,30200.220703,30233.949219,30233.949219,0
2018-05-24,30233.949219,30233.949219,29488.039063,29664.900391,29664.900391,0
2018-05-28,29664.900391,29664.900391,28302.859375,28653.750000,28653.750000,0
2018-05-29,28653.750000,29091.710938,28130.919922,28325.589844,28325.589844,0
2018-05-30,28325.589844,28743.089844,28308.160156,28389.400391,28389.400391,0
2018-05-31,28389.400391,28768.210938,28241.039063,28558.830078,28558.830078,0
2018-06-01,28558.830078,28899.359375,27969.199219,28436.750000,28436.750000,0
2018-06-04,28436.750000,29074.500000,28436.750000,29036.150391,29036.150391,0
2018-06-05,29036.150391,30399.570313,29036.150391,30359.259766,30359.259766,0
2018-06-06,30359.259766,30755.419922,30139.480469,30428.000000,30428.000000,0
2018-06-07,30428.000000,30428.000000,29753.910156,30177.810547,30177.810547,0
2018-06-08,30177.810547,31499.150391,30177.810547,31444.080078,31444.080078,0
2018-06-11,31444.080078,31949.599609,31444.080078,31703.849609,31703.849609,0
2018-06-12,31703.849609,31707.199219,30697.250000,30749.089844,30749.089844,0
2018-06-13,30749.089844,30752.269531,29947.130859,30228.419922,30228.419922,0
2018-06-14,30228.419922,30767.500000,29930.779297,30114.880859,30114.880859,0
2018-06-15,30114.880859,30212.880859,29739.830078,30147.650391,30147.650391,0
2018-06-18,30147.650391,30147.650391,27632.279297,27656.570313,27656.570313,0
2018-06-19,27656.570313,29180.990234,27656.570313,29118.509766,29118.509766,0
2018-06-21,29118.509766,31681.740234,29118.509766,30869.349609,30869.349609,0
2018-06-22,30869.349609,30941.259766,30172.859375,30210.609375,30210.609375,0
2018-06-25,30210.609375,30211.740234,28610.849609,28825.119141,28825.119141,0
2018-06-26,28825.119141,29239.460938,28355.689453,28473.480469,28473.480469,0
2018-06-27,28473.480469,28473.480469,25598.330078,25921.080078,25921.080078,0
2018-06-28,25921.080078,26896.990234,25856.230469,26789.410156,26789.410156,0
2018-06-29,26789.410156,27043.339844,25626.730469,26037.009766,26037.009766,0
2018-07-02,25207.310547,26037.039063,24747.240234,25298.039063,25298.039063,0
2018-07-03,25298.039063,27197.460938,25298.039063,27092.189453,27092.189453,0
2018-07-04,27092.189453,27751.289063,26799.929688,27702.880859,27702.880859,0
2018-07-05,27702.880859,28177.460938,27312.109375,27813.169922,27813.169922,0
2018-07-06,27813.169922,28086.839844,27379.660156,27611.039063,27611.039063,0
2018-07-10,27611.039063,28502.130859,27495.980469,27635.210938,27635.210938,0
2018-07-11,27635.210938,27784.429688,27076.960938,27231.779297,27231.779297,0
2018-07-12,27231.779297,27665.509766,26561.730469,26704.910156,26704.910156,0
2018-07-13,26704.910156,26780.589844,26227.080078,26514.160156,26514.160156,0
2018-07-16,26514.160156,26688.669922,26095.330078,26263.650391,26263.650391,0
2018-07-17,26263.650391,26878.039063,26173.769531,26765.070313,26765.070313,0
2018-07-18,26765.070313,27108.609375,26579.699219,27044.460938,27044.460938,0
2018-07-19,27044.460938,27048.699219,26719.929688,26814.419922,26814.419922,0
2018-07-20,26814.419922,27660.220703,26794.750000,27625.339844,27625.339844,0
2018-07-23,27625.339844,27883.679688,27422.970703,27703.740234,27703.740234,0
2018-07-24,27703.740234,28294.380859,27703.740234,28272.519531,28272.519531,0
2018-07-25,28272.519531,29402.509766,28272.519531,29363.460938,29363.460938,0
2018-07-26,29363.460938,29513.679688,29073.330078,29204.919922,29204.919922,0
2018-07-27,29204.919922,29842.460938,29042.910156,29259.019531,29259.019531,0
2018-07-30,29259.019531,29361.449219,28833.509766,29232.119141,29232.119141,0
2018-07-31,29232.119141,29347.650391,29099.669922,29287.339844,29287.339844,0
2018-08-01,29287.339844,29475.400391,29229.630859,29387.800781,29387.800781,0
2018-08-02,29387.800781,29435.570313,28848.390625,28882.849609,28882.849609,0
2018-08-03,28882.849609,29578.250000,28882.849609,29215.980469,29215.980469,0
2018-08-06,29215.980469,29330.630859,28868.640625,28893.970703,28893.970703,0
2018-08-07,28893.970703,28921.939453,27723.740234,27783.349609,27783.349609,0
2018-08-08,27783.349609,27783.349609,26583.349609,26674.869141,26674.869141,0
