Country,Date,Open,High,Low,Close,Adj Close,Volume
FIN,1/2/2018,3919.610107,3932.649902,3905.439941,3930.169922,3930.169922,0
FIN,1/3/2018,3931.169922,3970.540039,3931.169922,3963.76001,3963.76001,0
FIN,1/4/2018,3967.23999,4002.389893,3967.23999,3994.840088,3994.840088,0
FIN,1/5/2018,3992.52002,4018.459961,3991.110107,4018.409912,4018.409912,0
FIN,1/8/2018,4018.840088,4040.300049,4018.840088,4030.280029,4030.280029,0
FIN,1/9/2018,4029.419922,4057.290039,4025.290039,4053.870117,4053.870117,0
FIN,1/10/2018,4051.98999,4051.98999,4022.73999,4033.169922,4033.169922,0
FIN,1/11/2018,4033.98999,4042.600098,4017.47998,4023.689941,4023.689941,0
FIN,1/12/2018,4026.149902,4038.290039,4011.75,4036.649902,4036.649902,0
FIN,1/15/2018,4036.649902,4041.469971,4020.610107,4023.689941,4023.689941,0
FIN,1/16/2018,4024.25,4053.879883,4024.25,4029.02002,4029.02002,0
FIN,1/17/2018,4028.830078,4058.409912,4015.909912,4037.830078,4037.830078,0
FIN,1/18/2018,4039.23999,4058.340088,4038.23999,4055.100098,4055.100098,0
FIN,1/19/2018,4054.47998,4102.430176,4054.379883,4090.899902,4090.899902,0
FIN,1/22/2018,4093.070068,4126.660156,4093.070068,4112.939941,4112.939941,0
FIN,1/23/2018,4120.649902,4129.430176,4091.969971,4114.490234,4114.490234,0
FIN,1/24/2018,4114.950195,4119.890137,4073.320068,4077.669922,4077.669922,0
FIN,1/25/2018,4077.030029,4077.030029,4021.159912,4026.419922,4026.419922,0
FIN,1/26/2018,4027.399902,4059.870117,4010.02002,4049.47998,4049.47998,0
FIN,1/29/2018,4054.209961,4079.090088,4053.969971,4064.340088,4064.340088,0
FIN,1/30/2018,4062.600098,4074.75,4035.209961,4037.01001,4037.01001,0
FIN,1/31/2018,4037.610107,4073.77002,4037.610107,4042.01001,4042.01001,0
FIN,2/1/2018,4047.429932,4155.22998,4044.939941,4139.459961,4139.459961,0
FIN,2/2/2018,4148.279785,4156.02002,4097.359863,4099.549805,4099.549805,0
FIN,2/5/2018,4096.459961,4096.459961,4048.709961,4062.97998,4062.97998,0
FIN,2/6/2018,4053.439941,4053.439941,3908.439941,3974.129883,3974.129883,0
FIN,2/7/2018,3981.870117,4061.860107,3981.870117,4052.169922,4052.169922,0
FIN,2/8/2018,4048.72998,4066.199951,3958.98999,3959.189941,3959.189941,0
FIN,2/9/2018,3958.899902,3977.899902,3908.300049,3920.860107,3920.860107,0
FIN,2/12/2018,3949.610107,4001.350098,3949.610107,3978.379883,3978.379883,0
FIN,2/13/2018,3982.100098,3993.419922,3958.47998,3965.02002,3965.02002,0
FIN,2/14/2018,3971.02002,4019.139893,3948.219971,4017.659912,4017.659912,0
FIN,2/15/2018,4029.409912,4087.409912,4029.409912,4063.860107,4063.860107,0
FIN,2/16/2018,4068.149902,4135.830078,4068.149902,4133.600098,4133.600098,0
FIN,2/19/2018,4134.799805,4145.77002,4104.819824,4112.830078,4112.830078,26780900
FIN,2/20/2018,4113.180176,4142.870117,4112.27002,4142.870117,4142.870117,0
FIN,2/21/2018,4148.669922,4162.120117,4112.169922,4159.580078,4159.580078,0
FIN,2/22/2018,4157.959961,4157.959961,4105.490234,4135.319824,4135.319824,0
FIN,2/23/2018,4132.5,4146.189941,4121.140137,4141.089844,4141.089844,0
FIN,2/26/2018,4148.009766,4192.120117,4148.009766,4173.52002,4173.52002,0
FIN,2/27/2018,4173.930176,4177.029785,4136.709961,4152.720215,4152.720215,0
FIN,2/28/2018,4149.399902,4149.399902,4119.709961,4128.049805,4128.049805,0
FIN,3/1/2018,4125.779785,4125.779785,4067.5,4075.110107,4075.110107,0
FIN,3/2/2018,4071.629883,4071.629883,3980.209961,3989.949951,3989.949951,0
FIN,3/5/2018,3987.76001,4034.040039,3981.330078,4028.780029,4028.780029,36199900
FIN,3/6/2018,4040.459961,4074.52002,4040.459961,4049.879883,4049.879883,0
FIN,3/7/2018,4048.25,4078.379883,4022.300049,4074.389893,4074.389893,0
FIN,3/8/2018,4075.199951,4134.509766,4075.199951,4132.490234,4132.490234,0
FIN,3/9/2018,4131.720215,4140.080078,4095.47998,4138.140137,4138.140137,0
FIN,3/12/2018,4143.660156,4162.939941,4124.209961,4132.589844,4132.589844,0
FIN,3/13/2018,4134.319824,4135.189941,4075.139893,4083.439941,4083.439941,0
FIN,3/14/2018,4086.850098,4112.52002,4076.889893,4081.709961,4081.709961,0
FIN,3/15/2018,4082,4114.680176,4082,4113.209961,4113.209961,0
FIN,3/16/2018,4118.569824,4123.740234,4089.340088,4090.169922,4090.169922,0
FIN,3/19/2018,4088.360107,4099.970215,4052.139893,4057.949951,4057.949951,0
FIN,3/20/2018,4062.610107,4090.659912,4059.439941,4081.949951,4081.949951,0
FIN,3/21/2018,4081.959961,4096,4058.699951,4085.75,4085.75,0
FIN,3/22/2018,4081.699951,4081.699951,4004.52002,4020.929932,4020.929932,0
FIN,3/23/2018,4013.060059,4013.060059,3931.909912,3995.709961,3995.709961,0
FIN,3/26/2018,3995.080078,4025.219971,3951.639893,3956.98999,3956.98999,0
FIN,3/27/2018,3972.060059,4031.48999,3972.060059,4005.02002,4005.02002,0
FIN,3/28/2018,3984.340088,3997.060059,3931.060059,3997.060059,3997.060059,0
FIN,3/29/2018,3998.199951,4023.129883,3976.469971,4014.399902,4014.399902,0
FIN,4/3/2018,4008.929932,4008.929932,3959.219971,3972.73999,3972.73999,0
FIN,4/4/2018,3976.080078,3999.560059,3912.070068,3933.48999,3933.48999,0
FIN,4/5/2018,3947.199951,4018.370117,3947.199951,4018.219971,4018.219971,0
FIN,4/6/2018,4013.149902,4013.149902,3969.699951,3977.919922,3977.919922,0
FIN,4/9/2018,3979.840088,4011.340088,3957.110107,3968.139893,3968.139893,0
FIN,4/10/2018,3973.97998,3998.060059,3961.850098,3994.629883,3994.629883,0
FIN,4/11/2018,3993.959961,3996.909912,3953.659912,3961.77002,3961.77002,0
FIN,4/12/2018,3967.26001,4005.040039,3965.120117,4002.590088,4002.590088,0
FIN,4/13/2018,4006.949951,4050.800049,4006.949951,4021.679932,4021.679932,0
FIN,4/16/2018,4022.649902,4027.540039,3999.189941,4009.050049,4009.050049,0
FIN,4/17/2018,4009.76001,4063.379883,4007.530029,4059.22998,4059.22998,0
FIN,4/18/2018,4059.22998,4076.76001,4059.22998,4070.800049,4070.800049,0
FIN,4/19/2018,4072.389893,4105.759766,4072.389893,4102.029785,4102.029785,0
FIN,4/20/2018,4104.759766,4115.990234,4080.570068,4088.889893,4088.889893,0
FIN,4/23/2018,4090.030029,4103.839844,4068.110107,4103.839844,4103.839844,0
FIN,4/24/2018,4103.919922,4105.97998,4059.459961,4075.899902,4075.899902,0
FIN,4/25/2018,4070.610107,4075.52002,4032.669922,4069.120117,4069.120117,0
FIN,4/26/2018,4071.889893,4133.049805,4018.409912,4125.490234,4125.490234,0
FIN,4/27/2018,4124.890137,4169.47998,4117.290039,4162.169922,4162.169922,0
FIN,4/30/2018,4162.080078,4165.279785,4158.359863,4163.330078,4163.330078,0
FIN,5/2/2018,4165.240234,4197.939941,4154.879883,4159.439941,4159.439941,67402400
FIN,5/3/2018,4159.439941,4172.790039,4105.290039,4106.930176,4106.930176,45779100
FIN,5/4/2018,4107.779785,4152.169922,4107.240234,4150.060059,4150.060059,56672700
FIN,5/7/2018,4150.529785,4193.27002,4149.390137,4191.72998,4191.72998,0
FIN,5/8/2018,4191.890137,4229.149902,4184.830078,4229.149902,4229.149902,0
FIN,5/9/2018,4232.509766,4232.509766,4201.22998,4220.859863,4220.859863,0
FIN,5/11/2018,4220.879883,4262.799805,4220.879883,4260.640137,4260.640137,0
FIN,5/14/2018,4261.439941,4261.439941,4213.120117,4251.220215,4251.220215,0
FIN,5/15/2018,4250.390137,4269.959961,4228.169922,4258.930176,4258.930176,0
FIN,5/16/2018,4259.259766,4283.72998,4244.589844,4274.129883,4274.129883,0
FIN,5/17/2018,4274.640137,4291.720215,4268.140137,4291.709961,4291.709961,0
FIN,5/18/2018,4290.640137,4306.100098,4277.649902,4295.850098,4295.850098,0
FIN,5/21/2018,4298.470215,4335.819824,4298.470215,4327.850098,4327.850098,0
FIN,5/22/2018,4327.580078,4366.080078,4298.839844,4363.299805,4363.299805,0
FIN,5/23/2018,4361.700195,4361.700195,4280.689941,4291.890137,4291.890137,0
FIN,5/24/2018,4290.839844,4313.450195,4257.950195,4273.52002,4273.52002,0
FIN,5/25/2018,4276.740234,4298.319824,4242.259766,4261.830078,4261.830078,0
FIN,5/28/2018,4269.299805,4315.990234,4269.299805,4274.47998,4274.47998,0
FIN,5/29/2018,4272.839844,4272.839844,4193.839844,4217.669922,4217.669922,0
FIN,5/30/2018,4216.399902,4244.839844,4211.959961,4243.080078,4243.080078,0
FIN,5/31/2018,4229.529785,4270.040039,4223.089844,4236.370117,4236.370117,0
FIN,6/1/2018,4238.410156,4299.089844,4238.410156,4285.859863,4285.859863,0
FIN,6/4/2018,4285.660156,4317.72998,4285.660156,4317.540039,4317.540039,0
FIN,6/5/2018,4317.600098,4335.529785,4304.540039,4304.540039,4304.540039,0
FIN,6/6/2018,4307.319824,4332.970215,4301.049805,4321.899902,4321.899902,0
FIN,6/7/2018,4326.009766,4356.950195,4314.089844,4321,4321,0
FIN,6/8/2018,4316.330078,4332.399902,4285.299805,4312.819824,4312.819824,0
