Date,Open,High,Low,Close,Adj Close,Volume
1/2/2018,907.030029,913.219971,905.409973,908.880005,908.880005,186700000
1/3/2018,908.890015,913.719971,908.890015,912.440002,912.440002,183000000
1/4/2018,912.440002,922.219971,912.440002,922.219971,922.219971,192000000
1/5/2018,922.210022,929.299988,921.73999,929.280029,929.280029,193700000
1/8/2018,929.280029,932.570007,926.950012,931.580017,931.580017,163700000
1/9/2018,931.599976,941.630005,931.52002,938.190002,938.190002,179600000
1/10/2018,938.190002,939.609985,934.419983,938.26001,938.26001,145400000
1/11/2018,938.26001,939.859985,933.419983,937.52002,937.52002,157700000
1/12/2018,937.530029,938.580017,932.299988,938.52002,938.52002,158500000
1/15/2018,938.52002,943.200012,936.72998,939.52002,939.52002,151100000
1/16/2018,939.539978,942.679993,937.52002,939.609985,939.609985,158700000
1/17/2018,939.630005,939.650024,932.210022,935.169983,935.169983,213600000
1/18/2018,935.080017,936.679993,932.27002,933.299988,933.299988,216400000
1/19/2018,933.309998,936.200012,929.369995,934.840027,934.840027,169600000
1/22/2018,934.830017,940.51001,934.219971,940.469971,940.469971,179000000
1/23/2018,940.469971,944.630005,938.580017,940.409973,940.409973,195000000
1/24/2018,940.409973,943.380005,937.099976,939.369995,939.369995,195400000
1/25/2018,939.369995,940.280029,930.109985,932.179993,932.179993,138200000
1/26/2018,932.179993,932.320007,925.549988,925.549988,925.549988,133800000
1/29/2018,925.619995,929.809998,919.070007,919.070007,919.070007,127800000
1/30/2018,919.059998,919.159973,904.609985,907.169983,907.169983,143700000
1/31/2018,907.159973,914.539978,905.659973,909.039978,909.039978,128000000
2/1/2018,909.070007,920.02002,909.059998,916.789978,916.789978,224500000
2/2/2018,916.809998,921,904.299988,906.450012,906.450012,223800000
2/5/2018,906.450012,906.450012,891.159973,899.070007,899.070007,311100000
2/6/2018,898.97998,898.97998,863.409973,879.049988,879.049988,342200000
2/7/2018,879.049988,899.450012,879.049988,897.380005,897.380005,186500000
2/8/2018,897.380005,899.140015,887.780029,891.669983,891.669983,216200000
2/9/2018,891.619995,891.619995,871.570007,880.140015,880.140015,220600000
2/12/2018,880.140015,895.52002,880.099976,891.909973,891.909973,229300000
2/13/2018,891.909973,896.51001,888.320007,892.289978,892.289978,219800000
2/14/2018,892.309998,897.099976,878.900024,886.25,886.25,187700000
2/15/2018,886.280029,902.039978,886.280029,894.969971,894.969971,174300000
2/16/2018,895.01001,903.859985,895.01001,903.849976,903.849976,159100000
2/19/2018,903.849976,909.580017,903.25,903.309998,903.309998,115900000
2/20/2018,903.309998,906.320007,900.869995,906.280029,906.280029,121100000
2/21/2018,906.280029,909.530029,901.650024,909.52002,909.52002,136600000
2/22/2018,909.52002,910.630005,898.969971,909.02002,909.02002,164600000
2/23/2018,909.030029,920.97998,909.030029,920.590027,920.590027,192300000
2/26/2018,920.590027,927.47998,919.070007,919.22998,919.22998,175000000
2/27/2018,919.22998,920.619995,914.619995,918.080017,918.080017,162800000
2/28/2018,918.090027,920.559998,912.039978,918.719971,918.719971,139400000
3/1/2018,918.719971,918.72998,903.830017,907.440002,907.440002,186900000
3/2/2018,907.440002,907.440002,889.559998,889.570007,889.570007,187700000
3/5/2018,889.570007,899.02002,889.549988,898.140015,898.140015,148300000
3/6/2018,898.140015,915.700012,898.140015,915.690002,915.690002,185200000
3/7/2018,915.690002,915.719971,907.25,909.400024,909.400024,136000000
