Date,Open,High,Low,Close,Adj Close,Volume
1/2/2018,1164.339966,1166.819946,1159.780029,1164.060059,1164.060059,0
1/3/2018,1163.900024,1169.23999,1162.939941,1167.390015,1167.390015,0
1/4/2018,1167.140015,1175.030029,1167.140015,1175.030029,1175.030029,0
1/5/2018,1173.189941,1184.73999,1170.839966,1183.630005,1183.630005,0
1/8/2018,1183.819946,1186.109985,1180.180054,1185.280029,1185.280029,0
1/9/2018,1184.670044,1191.349976,1179.98999,1183.73999,1183.73999,0
1/10/2018,1185.01001,1185.01001,1163.329956,1170.400024,1170.400024,0
1/11/2018,1171.099976,1171.099976,1155.890015,1160.670044,1160.670044,0
1/12/2018,1158.819946,1168.319946,1155.859985,1166.51001,1166.51001,0
1/15/2018,1169.099976,1170.180054,1158.339966,1170.180054,1170.180054,0
1/16/2018,1168.939941,1171.900024,1164.089966,1165.910034,1165.910034,0
1/17/2018,1166.02002,1168.459961,1157.589966,1163.27002,1163.27002,0
1/18/2018,1163.959961,1170.26001,1161.189941,1168.290039,1168.290039,0
1/19/2018,1166.530029,1182.310059,1166.400024,1182.310059,1182.310059,0
1/22/2018,1182.609985,1183.969971,1176.550049,1179.800049,1179.800049,0
1/23/2018,1181.47998,1196.27002,1181.47998,1192.199951,1192.199951,0
1/24/2018,1194.209961,1194.209961,1178.97998,1179.089966,1179.089966,0
1/25/2018,1179.790039,1181.699951,1156.170044,1157.890015,1157.890015,0
1/26/2018,1160.23999,1168.550049,1160.079956,1168.359985,1168.359985,0
1/29/2018,1169.949951,1170.119995,1161.810059,1161.810059,1161.810059,0
1/30/2018,1159.719971,1159.719971,1146.869995,1149.26001,1149.26001,0
1/31/2018,1152.72998,1156.189941,1146.900024,1147.069946,1147.069946,0
2/1/2018,1147.75,1154.459961,1141.819946,1145.73999,1145.73999,0
2/2/2018,1144.819946,1147.800049,1134.5,1136.5,1136.5,0
2/5/2018,1135.530029,1135.530029,1108.01001,1114.630005,1114.630005,0
2/6/2018,1081.180054,1111.810059,1074.579956,1100.27002,1100.27002,0
2/7/2018,1108.709961,1121.160034,1094.02002,1115.709961,1115.709961,0
2/8/2018,1118.219971,1118.219971,1098.650024,1099.689941,1099.689941,0
2/9/2018,1097.849976,1105.75,1087.079956,1091.869995,1091.869995,0
2/12/2018,1098.699951,1111.439941,1098.699951,1104.790039,1104.790039,0
2/13/2018,1104.030029,1109.040039,1098.369995,1107.48999,1107.48999,0
2/14/2018,1110.609985,1112.47998,1097.609985,1112.47998,1112.47998,0
2/15/2018,1112.51001,1123.349976,1111.97998,1120.839966,1120.839966,0
2/16/2018,1121.390015,1133.609985,1121.390015,1131.26001,1131.26001,0
2/19/2018,1135.969971,1136.050049,1123.469971,1125.579956,1125.579956,0
2/20/2018,1127.170044,1130.709961,1119.839966,1126.98999,1126.98999,0
2/21/2018,1123.869995,1124.920044,1115.380005,1122.119995,1122.119995,0
2/22/2018,1116.170044,1121.619995,1111.290039,1118.969971,1118.969971,0
2/23/2018,1118.339966,1118.339966,1109.140015,1110.550049,1110.550049,0
2/26/2018,1113.310059,1116.079956,1109.319946,1113.140015,1113.140015,0
2/27/2018,1115.23999,1117.540039,1108.880005,1112.619995,1112.619995,0
2/28/2018,1112.599976,1112.599976,1103.920044,1105.300049,1105.300049,0
3/1/2018,1111.540039,1111.699951,1098.23999,1101.910034,1101.910034,0
3/5/2018,1090.900024,1095.97998,1066.76001,1091.339966,1091.339966,0
3/6/2018,1095.150024,1116.689941,1095.150024,1108.530029,1108.530029,0
3/7/2018,1104.050049,1114.050049,1102.050049,1114.050049,1114.050049,0
3/8/2018,1110.540039,1117.52002,1106.410034,1117.400024,1117.400024,0
3/9/2018,1115.540039,1118.189941,1113.040039,1115.839966,1115.839966,0
3/12/2018,1119.420044,1122.969971,1111.790039,1114.949951,1114.949951,0
3/13/2018,1113.890015,1114.140015,1103,1103.209961,1103.209961,0
3/14/2018,1102.630005,1108.660034,1101.079956,1102.579956,1102.579956,0
3/15/2018,1103.459961,1107.459961,1098.939941,1106.709961,1106.709961,0
3/16/2018,1106.969971,1109.469971,1102.349976,1104.5,1104.5,0
3/19/2018,1103.01001,1105.530029,1098.449951,1101.47998,1101.47998,0
3/20/2018,1100.619995,1103.189941,1092.890015,1093.349976,1093.349976,0
3/21/2018,1094.569946,1095.619995,1086.089966,1087.76001,1087.76001,0
3/22/2018,1088.280029,1088.280029,1071.219971,1073.859985,1073.859985,0
3/23/2018,1068.939941,1074.939941,1056.040039,1073.339966,1073.339966,0
3/26/2018,1073.189941,1074.22998,1060.439941,1062.630005,1062.630005,0
3/27/2018,1066.380005,1076.920044,1066.380005,1074.560059,1074.560059,0
3/28/2018,1074.579956,1083.359985,1067.390015,1078.880005,1078.880005,0
3/29/2018,1077.170044,1089.859985,1077.170044,1087.359985,1087.359985,0
4/3/2018,1084.079956,1086.300049,1076.099976,1085.01001,1085.01001,0
4/4/2018,1082.23999,1086.660034,1076.359985,1080.560059,1080.560059,0
4/5/2018,1084.660034,1104.339966,1084.660034,1102.280029,1102.280029,0
4/6/2018,1098.369995,1103.969971,1095.150024,1095.150024,1095.150024,0
4/9/2018,1097.609985,1103.469971,1095.550049,1095.959961,1095.959961,0
4/10/2018,1096.140015,1098.849976,1093.420044,1096.930054,1096.930054,0
4/11/2018,1096.469971,1098.02002,1086.430054,1086.959961,1086.959961,0
4/12/2018,1084.5,1097.72998,1084.5,1097.569946,1097.569946,0
4/13/2018,1097.27002,1103.01001,1095.890015,1096.910034,1096.910034,0
4/16/2018,1099.680054,1111.609985,1099.680054,1110.280029,1110.280029,0
4/17/2018,1112.050049,1112.050049,1105.530029,1109.859985,1109.859985,0
4/18/2018,1107.209961,1121.109985,1107.209961,1118.939941,1118.939941,0
4/19/2018,1115.199951,1122.22998,1111.75,1122.22998,1122.22998,0
4/20/2018,1118.72998,1130.47998,1118.630005,1127.540039,1127.540039,0
4/23/2018,1128.209961,1131.920044,1120.97998,1129.76001,1129.76001,0
4/24/2018,1126.359985,1127.329956,1112.189941,1118.73999,1118.73999,0
4/25/2018,1120.030029,1120.030029,1108.209961,1113.310059,1113.310059,0
4/26/2018,1116.02002,1123.180054,1107.77002,1122.449951,1122.449951,0
4/27/2018,1122.130005,1122.640015,1116.280029,1120.869995,1120.869995,0
4/30/2018,1119.410034,1125.77002,1118.699951,1121.410034,1121.410034,0
5/1/2018,1120.910034,1126.430054,1116.459961,1120.369995,1120.369995,0
5/2/2018,1121.140015,1128.969971,1116.859985,1127.140015,1127.140015,0
5/3/2018,1125.060059,1125.420044,1114.959961,1118.869995,1118.869995,0
5/4/2018,1120.699951,1130.719971,1120.699951,1130.349976,1130.349976,0
5/8/2018,1130.219971,1144.829956,1130.219971,1144.829956,1144.829956,0
5/9/2018,1144.810059,1150.319946,1141.040039,1150.319946,1150.319946,0
5/10/2018,1148.900024,1153.48999,1146.410034,1151.76001,1151.76001,0
5/11/2018,1152.300049,1155.310059,1146.22998,1146.670044,1146.670044,0
5/14/2018,1149.630005,1159.920044,1141.380005,1157.030029,1157.030029,0
5/15/2018,1161.410034,1164.069946,1152.920044,1152.920044,1152.920044,0
5/16/2018,1153.339966,1161.150024,1151.369995,1154.76001,1154.76001,0
5/17/2018,1154.599976,1167.189941,1152.52002,1166.98999,1166.98999,0
5/18/2018,1169.949951,1172.959961,1164.109985,1167.680054,1167.680054,0
5/21/2018,1167.280029,1183.51001,1166.790039,1181.819946,1181.819946,0
5/22/2018,1184.619995,1187.890015,1179.890015,1184.910034,1184.910034,0
5/23/2018,1184.430054,1187.339966,1176.890015,1177.189941,1177.189941,0
5/24/2018,1176.02002,1183.469971,1174.01001,1177.619995,1177.619995,0
5/25/2018,1180.869995,1187.189941,1176.589966,1183.390015,1183.390015,0
5/28/2018,1189.780029,1196.319946,1187.329956,1187.5,1187.5,0
5/29/2018,1186.099976,1186.099976,1174.27002,1176.22998,1176.22998,0
5/30/2018,1176.400024,1180.390015,1172.109985,1174.52002,1174.52002,0
5/31/2018,1178.170044,1193.890015,1173.630005,1176.219971,1176.219971,0
6/1/2018,1177.130005,1189.599976,1176.48999,1183.140015,1183.140015,0
