Country,Date,Open,High,Low,Close,Adj Close,Volume
CAN,1/2/19,14163.90039,14400.29981,14112.79981,14347.2002,14347.2002,270319800
CAN,1/3/19,14294.09961,14297.90039,14155.29981,14212.79981,14212.79981,211587200
CAN,1/4/19,14351.59961,14438.59961,14314.79981,14426.59961,14426.59961,231237200
CAN,1/7/19,14471,14515.09961,14383.09961,14504.09961,14504.09961,257832000
CAN,1/8/19,14610.5,14645.59961,14533.90039,14605.2002,14605.2002,260100900
CAN,1/9/19,14668.5,14811.09961,14644.09961,14804.7002,14804.7002,269093100
CAN,1/10/19,14770.7002,14921.09961,14702.29981,14903.5,14903.5,262984000
CAN,1/11/19,14874.2002,14956.2002,14855.2002,14939.2002,14939.2002,249299500
CAN,1/14/19,14881,14997.90039,14881,14975.5,14975.5,228994500
CAN,1/15/19,15002,15079.79981,14966.5,15046.29981,15046.29981,241300600
CAN,1/16/19,15072.29981,15118.29981,15057,15111.29981,15111.29981,248816800
CAN,1/17/19,15077.09961,15238.09961,15066.5,15211.2002,15211.2002,257298500
CAN,1/18/19,15295,15325.59961,15258.90039,15303.79981,15303.79981,293702200
CAN,1/21/19,15300.40039,15354.2002,15263,15354.2002,15354.2002,92562500
CAN,1/22/19,15276.29981,15285.2002,15160.5,15233.79981,15233.79981,228363300
CAN,1/23/19,15275.7002,15293.29981,15141.5,15208.29981,15208.29981,210174500
CAN,1/24/19,15201.5,15281.29981,15194.29981,15280.79981,15280.79981,206075300
CAN,1/25/19,15350.2002,15388,15298.40039,15366.09961,15366.09961,216014400
CAN,1/28/19,15289.09961,15378.59961,15276.90039,15378.59961,15378.59961,226010300
CAN,1/29/19,15414.7002,15497.40039,15413.90039,15463.09961,15463.09961,233364800
CAN,1/30/19,15493.40039,15520.90039,15418.59961,15484.59961,15484.59961,233825500
CAN,1/31/19,15507.40039,15564.59961,15486.5,15540.59961,15540.59961,286422200
CAN,2/1/19,15562.29981,15569,15483.40039,15506.29981,15506.29981,224777300
CAN,2/4/19,15527.40039,15606.29981,15513.7002,15602.29981,15602.29981,245284400
CAN,2/5/19,15631.79981,15702.7002,15627.79981,15702.7002,15702.7002,217732500
CAN,2/6/19,15679.90039,15745.40039,15668.59961,15712.29981,15712.29981,218136700
CAN,2/7/19,15697.59961,15726.5,15588.7002,15703.40039,15703.40039,253785300
CAN,2/8/19,15648.29981,15659.79981,15567.79981,15633.29981,15633.29981,211877800
CAN,2/11/19,15660.5,15660.5,15545.90039,15568.90039,15568.90039,193012400
CAN,2/12/19,15613.09961,15654.79981,15583.40039,15642.09961,15642.09961,248558800
CAN,2/13/19,15679.2002,15689.7002,15623.7002,15626.7002,15626.7002,236823500
CAN,2/14/19,15622.29981,15733.09961,15608.2002,15696,15696,305833800
CAN,2/15/19,15770,15866.59961,15763.40039,15838.2002,15838.2002,255717300
CAN,2/19/19,15856.90039,15953.90039,15831.90039,15937.40039,15937.40039,336230800
CAN,2/20/19,15942.90039,16036.90039,15942.90039,16031.2002,16031.2002,268328500
CAN,2/21/19,16001.90039,16030.7002,15979.7002,16000.90039,16000.90039,298529700
CAN,2/22/19,16038.40039,16071,15997.40039,16013,16013,222858800
CAN,2/25/19,16051,16099.90039,16051,16057,16057,219234400
CAN,2/26/19,16051,16115.79981,16051,16067.90039,16067.90039,266318500
CAN,2/27/19,16043.79981,16077.59961,15990.29981,16074.29981,16074.29981,226354300
CAN,2/28/19,16054.79981,16067,15975.09961,15999,15999,304602900
CAN,3/1/19,16086.29981,16122.09961,16058.09961,16068.29981,16068.29981,243003500
CAN,3/4/19,16088.59961,16093.5,15955,16038.09961,16038.09961,286358000
CAN,3/5/19,16077.29981,16105.29981,16068.59961,16086.5,16086.5,256504000
CAN,3/6/19,16098.7002,16145.79981,16077.59961,16092.09961,16092.09961,272531800
CAN,3/7/19,16079,16085.40039,15981.79981,16056.5,16056.5,271719200
CAN,3/8/19,15958.09961,16000.79981,15891.90039,15996.2002,15996.2002,255412900
CAN,3/11/19,16028.09961,16131.90039,16028.09961,16106.2002,16106.2002,250342300
CAN,3/12/19,16142.59961,16149,16099.59961,16136.7002,16136.7002,229111500
CAN,3/13/19,16193.09961,16212.59961,16143.5,16150,16150,271091300
CAN,3/14/19,16139.40039,16144.5,16083.09961,16087.59961,16087.59961,196598800
CAN,3/15/19,16156.7002,16174.5,16123.79981,16140.40039,16140.40039,635539200
CAN,3/18/19,16149.09961,16251.40039,16148.29981,16251.40039,16251.40039,231369100
CAN,3/19/19,16275.29981,16275.29981,16188.09961,16188.09961,16188.09961,250958500
CAN,3/20/19,16168.2002,16214.7002,16118,16167.59961,16167.59961,261723000
CAN,3/21/19,16148.79981,16266.5,16146.40039,16244.59961,16244.59961,254945500
CAN,3/22/19,16172.90039,16185.40039,16043.90039,16089.29981,16089.29981,325520900
CAN,3/25/19,16066.29981,16113.2002,16021,16065.90039,16065.90039,234398100
CAN,3/26/19,16138.90039,16192.2002,16116.7002,16155.2002,16155.2002,242530400
CAN,3/27/19,16147.40039,16187.40039,16079.09961,16132.5,16132.5,244631900
CAN,3/28/19,16094.09961,16173.2002,16094.09961,16155.5,16155.5,223248900
CAN,3/29/19,16200.29981,16212.7002,16081.09961,16102.09961,16102.09961,227955800
CAN,4/1/19,16187.90039,16228.09961,16153.59961,16228.09961,16228.09961,233225700
CAN,4/2/19,16240.40039,16263.90039,16194.90039,16263.90039,16263.90039,178277900
CAN,4/3/19,16296,16338,16244.5,16279.90039,16279.90039,224154600
CAN,4/4/19,16290,16311.59961,16249.90039,16311.59961,16311.59961,189917700
CAN,4/5/19,16337.90039,16396.19922,16330.2002,16396.19922,16396.19922,170618000
CAN,4/8/19,16373.09961,16407.30078,16326.7002,16407.30078,16407.30078,207573900
CAN,4/9/19,16340.59961,16345.90039,16294.29981,16336.5,16336.5,175136900
CAN,4/10/19,16369,16409.80078,16368,16396.30078,16396.30078,213547500
CAN,4/11/19,16412.80078,16471.80078,16399.5,16399.5,16399.5,230076600
CAN,4/12/19,16473.90039,16487.09961,16437.30078,16480.5,16480.5,195851400
CAN,4/15/19,16459.90039,16532.69922,16443.30078,16515.5,16515.5,194884000
CAN,4/16/19,16537.69922,16553.40039,16498.59961,16502.19922,16502.19922,202476900
CAN,4/17/19,16535.90039,16553.40039,16495.69922,16544.19922,16544.19922,333377300
CAN,4/18/19,16558.5,16615.09961,16557.5,16612.80078,16612.80078,195729700
CAN,4/22/19,16607.19922,16616.30078,16552.80078,16577.30078,16577.30078,169942700
CAN,4/23/19,16591.59961,16672.69922,16581.09961,16669.40039,16669.40039,221708500
CAN,4/24/19,16642.09961,16666,16572.09961,16586.5,16586.5,212959200
CAN,4/25/19,16567.19922,16593.19922,16527.90039,16576.09961,16576.09961,278775000
CAN,4/26/19,16554.30078,16615.19922,16515.5,16613.5,16613.5,282659400
CAN,4/29/19,16612.09961,16642.09961,16589.80078,16600.40039,16600.40039,180944800
CAN,4/30/19,16582.69922,16618.80078,16544.59961,16580.69922,16580.69922,207324200
CAN,5/1/19,16580.59961,16604.90039,16493.80078,16502.80078,16502.80078,220860600
CAN,5/2/19,16485,16492.90039,16402.19922,16410.90039,16410.90039,255495300
CAN,5/3/19,16467.69922,16496.59961,16430,16494.40039,16494.40039,202157100
CAN,5/6/19,16332.79981,16493.5,16327.09961,16493.5,16493.5,197204000
CAN,5/7/19,16378,16408.5,16317.90039,16357.79981,16357.79981,248842000
CAN,5/8/19,16349.09961,16451.40039,16347.2002,16397.40039,16397.40039,213596600
CAN,5/9/19,16342.09961,16379,16258.90039,16321.79981,16321.79981,224368300
CAN,5/10/19,16278.29981,16351.7002,16139,16297.59961,16297.59961,233580500
CAN,5/13/19,16158.2002,16199.90039,16111.29981,16193.40039,16193.40039,232643800
CAN,5/14/19,16227.40039,16320.90039,16206.2002,16284.5,16284.5,205376300
CAN,5/15/19,16237.79981,16341.29981,16229.7002,16318.09961,16318.09961,203556400
CAN,5/16/19,16361.09961,16461.90039,16349.7002,16443.90039,16443.90039,207250700
CAN,5/17/19,16383.5,16456.09961,16376.79981,16401.80078,16401.80078,182489100
CAN,5/21/19,16383.29981,16426.5,16354.29981,16426.5,16426.5,218951700
CAN,5/22/19,16345.79981,16355.09961,16308.79981,16327.40039,16327.40039,197464300
CAN,5/23/19,16228.5,16228.5,16105.5,16164.59961,16164.59961,243742200
