Country,Date,Open,High,Low,Close,Adj Close,Volume
ITA,3/10/20,18654,19175,17772,17870,17870,1096966400
ITA,3/11/20,18172,18410,17675,17929,17929,916163300
ITA,3/12/20,17654,17660,14894,14894,14894,1535614400
ITA,3/13/20,15108,17545,15107,15954,15954,1267823900
ITA,3/16/20,15697,15699,14153,14980,14980,1218842000
ITA,3/17/20,15420,15810,14696,15315,15315,1041111800
ITA,3/18/20,14986,15438,14792,15120,15120,796190300
ITA,3/19/20,15417,15844,15038,15467,15467,1016984600
ITA,3/20/20,15773,16180,15617,15732,15732,1222210600
ITA,3/23/20,15318,15789,15092,15560,15560,768024600
ITA,3/24/20,15978,16949,15970,16949,16949,847366000
ITA,3/25/20,17247,17830,16582,17244,17244,906278800
ITA,3/26/20,16877,17369,16835,17369,17369,712229600
ITA,3/27/20,17039,17283,16667,16823,16823,590902100
ITA,3/30/20,16856,16925,16313,16872,16872,551307000
ITA,3/31/20,17097,17292,16695,17051,17051,698055400
ITA,4/1/20,16600,16845,16500,16545,16545,515027400
ITA,4/2/20,16660,16878,16414,16834,16834,580523400
ITA,4/3/20,16742,16791,16384,16384,16384,547565400
ITA,4/6/20,16769,17054,16765,17039,17039,528126600
ITA,4/7/20,17588,17887,17178,17412,17412,679854300
ITA,4/8/20,17212,17406,17196,17381,17381,476312900
ITA,4/9/20,17686,17756,17360,17622,17622,553979400
ITA,4/14/20,17822,17831,17507,17558,17558,443873000
ITA,4/15/20,17455,17543,16719,16719,16719,536650700
ITA,4/16/20,17003,17161,16730,16768,16768,453153600
ITA,4/17/20,17153,17308,16964,17055,17055,469218300
ITA,4/20/20,17144,17155,16786,17064,17064,339570700
ITA,4/21/20,16812,16935,16451,16451,16451,401986500
ITA,4/22/20,16615,16770,16555,16765,16765,347495900
ITA,4/23/20,16925,17145,16778,17011,17011,392978300
ITA,4/24/20,16640,17155,16640,16859,16859,349284500
ITA,4/27/20,17313,17380,17164,17380,17380,307768100
ITA,4/28/20,17428,17941,17413,17677,17677,496793100
ITA,4/29/20,17616,18076,17609,18067,18067,477978500
ITA,4/30/20,18209,18303,17655,17690,17690,597318500
ITA,5/4/20,17157,17345,17036,17036,17036,430626400
ITA,5/5/20,17289,17390,17082,17387,17387,413815000
ITA,5/6/20,17368,17500,17146,17159,17159,330052900
ITA,5/7/20,17256,17363,17094,17245,17245,360975400
ITA,5/8/20,17416,17462,17254,17439,17439,242317800
ITA,5/11/20,17602,17678,17307,17381,17381,279808500
ITA,5/12/20,17394,17602,17394,17559,17559,323340100
ITA,5/13/20,17354,17427,17183,17183,17183,370538600
ITA,5/14/20,17066,17177,16551,16868,16868,435987200
ITA,5/15/20,17055,17124,16792,16852,16852,350474400
ITA,5/18/20,16998,17446,16953,17401,17401,409926900
ITA,5/19/20,17579,17613,16929,17035,17035,837116200
ITA,5/20/20,16990,17248,16674,17213,17213,802296700
ITA,5/21/20,16987,17284,16950,17087,17087,468260800
ITA,5/22/20,16905,17386,16820,17316,17316,488722400
ITA,5/25/20,17451,17596,17304,17596,17596,275240000
ITA,5/26/20,17796,17894,17697,17860,17860,565674900
ITA,5/27/20,17861,18228,17737,17910,17910,796359100
ITA,5/28/20,18081,18414,18046,18351,18351,616898400
ITA,5/29/20,18193,18391,18149,18198,18198,731191700
ITA,6/1/20,18437,18531,18237,18524,18524,459197200
ITA,6/2/20,18676,19053,18569,18971,18971,612512800
ITA,6/3/20,19204,19642,19171,19642,19642,828030700
ITA,6/4/20,19520,19849,19391,19634,19634,814390200
ITA,6/5/20,19904,20198,19869,20188,20188,925086600
ITA,6/8/20,20133,20399,20050,20231,20231,773230400
ITA,6/9/20,20243,20274,19678,19930,19930,779956200
ITA,6/10/20,20096,20181,19694,19758,19758,703770700
ITA,6/11/20,19222,19353,18807,18807,18807,789867400
ITA,6/12/20,18573,19169,18553,18888,18888,610202600
ITA,6/15/20,18303,19065,18303,18969,18969,483442500
ITA,6/16/20,19383,19874,19297,19626,19626,786184600
ITA,6/17/20,19670,19876,19487,19586,19586,575170300
ITA,6/18/20,19562,19815,19332,19486,19486,495706400
ITA,6/19/20,19601,19741,19572,19619,19619,934839800
ITA,6/22/20,19402,19685,19311,19479,19479,421857500
ITA,6/23/20,19626,19885,19551,19842,19842,523455200
ITA,6/24/20,19778,19907,19163,19163,19163,511785200
ITA,6/25/20,19101,19319,18878,19235,19235,491616700
ITA,6/26/20,19442,19549,19124,19124,19124,366134900
ITA,6/29/20,19159,19541,19113,19447,19447,358186700
ITA,6/30/20,19517,19540,19223,19376,19376,414866900
ITA,7/1/20,19452,19455,19013,19331,19331,361833800
ITA,7/2/20,19531,19975,19482,19887,19887,495115800
ITA,7/3/20,19941,19969,19632,19727,19727,289547200
ITA,7/6/20,20121,20223,19928,20032,20032,443634500
ITA,7/7/20,19938,20066,19845,20013,20013,352024500
ITA,7/8/20,19914,20101,19848,19900,19900,327081800
ITA,7/9/20,19993,20008,19502,19506,19506,324855600
ITA,7/10/20,19395,19770,19395,19768,19768,299117400
ITA,7/13/20,20063,20067,19735,20003,20003,449146200
ITA,7/14/20,19799,19900,19677,19880,19880,425475000
ITA,7/15/20,20046,20361,19982,20281,20281,507289700
ITA,7/16/20,20207,20389,20179,20356,20356,483034300
ITA,7/17/20,20414,20427,20264,20419,20419,399015800
ITA,7/20/20,20327,20679,20217,20621,20621,448609300
ITA,7/21/20,20899,21133,20703,20723,20723,642358800
ITA,7/22/20,20689,20797,20509,20599,20599,400283900
ITA,7/23/20,20664,20689,20363,20454,20454,372189300
ITA,7/24/20,20155,20241,19960,20075,20075,378518300
ITA,7/27/20,20034,20163,19914,20020,20020,358176700
ITA,7/28/20,20022,20120,19698,19903,19903,335491900
ITA,7/29/20,19895,19973,19719,19881,19881,359277100
ITA,7/30/20,19926,19976,19116,19228,19228,545919800
ITA,7/31/20,19342,19532,19086,19092,19092,454759400
ITA,8/3/20,19137,19402,18949,19380,19380,411205200
ITA,8/4/20,19532,19658,19377,19614,19614,566864900
ITA,8/5/20,19766,19896,19642,19740,19740,544154400
ITA,8/6/20,19702,19834,19353,19475,19475,642423100
ITA,8/7/20,19429,19564,19251,19516,19516,349794600
ITA,8/10/20,19570,19668,19454,19652,19652,251844900
ITA,8/11/20,19850,20294,19850,20209,20209,486632200
ITA,8/12/20,20172,20463,20151,20437,20437,372877300
ITA,8/13/20,20383,20472,20257,20257,20257,314363800
ITA,8/14/20,20159,20185,19821,20028,20028,296289800
ITA,8/17/20,20101,20123,19853,19950,19950,246143300
ITA,8/18/20,19845,20159,19723,19846,19846,255470500
ITA,8/19/20,19833,20055,19734,20055,20055,221316800
ITA,8/20/20,19827,19921,19719,19767,19767,264922400
ITA,8/21/20,19846,19868,19480,19695,19695,300533200
ITA,8/24/20,19908,20130,19887,20113,20113,304828800
ITA,8/25/20,20256,20368,20030,20030,20030,327848800
ITA,8/26/20,19971,20137,19928,20137,20137,336048100
ITA,8/27/20,20131,20133,19847,19847,19847,479171100
ITA,8/28/20,19953,19992,19687,19841,19841,475736200
ITA,8/31/20,19972,20081,19616,19634,19634,411640300
ITA,9/1/20,19776,19871,19435,19595,19595,429280800
ITA,9/2/20,19713,20036,19672,19858,19858,375861100
ITA,9/3/20,20009,20141,19462,19551,19551,460398600
ITA,9/4/20,19466,19781,19255,19391,19391,470672600
ITA,9/7/20,19530,19757,19480,19738,19738,309461500
ITA,9/8/20,19808,19817,19202,19380,19380,431597700
ITA,9/9/20,19365,19792,19364,19771,19771,378273400
ITA,9/10/20,19786,19971,19692,19820,19820,462606700
ITA,9/11/20,19790,19876,19698,19821,19821,357726000
ITA,9/14/20,19943,19968,19725,19794,19794,270291800
ITA,9/15/20,19831,20043,19718,19957,19957,337754900
ITA,9/16/20,19982,20033,19803,19964,19964,338233900
ITA,9/17/20,19646,19811,19630,19740,19740,444680400
ITA,9/18/20,19685,19790,19510,19525,19525,714073700
ITA,9/21/20,19408,19440,18778,18793,18793,575956100
ITA,9/22/20,18945,19081,18803,18896,18896,384961300
ITA,9/23/20,19080,19232,18930,18930,18930,359846900
ITA,9/24/20,18653,19102,18621,18907,18907,413000800
ITA,9/25/20,18936,18938,18546,18698,18698,404244200
ITA,9/28/20,18953,19173,18903,19160,19160,385654500
ITA,9/29/20,19132,19222,18996,19061,19061,290185600
ITA,9/30/20,18886,19146,18873,19015,19015,343267400
ITA,10/1/20,19177,19271,18970,19062,19062,396385700
ITA,10/2/20,18834,19072,18815,19064,19064,371254100
ITA,10/5/20,19208,19270,19091,19266,19266,380939400
ITA,10/6/20,19333,19520,19195,19430,19430,440230000
ITA,10/7/20,19410,19473,19356,19435,19435,355102000
ITA,10/8/20,19536,19631,19462,19582,19582,366363800
ITA,10/9/20,19592,19683,19476,19595,19595,324307300
ITA,10/12/20,19643,19765,19559,19719,19719,302531800
ITA,10/13/20,19722,19730,19489,19559,19559,351485400
ITA,10/14/20,19576,19738,19516,19608,19608,306627600
ITA,10/15/20,19380,19385,18957,19065,19065,477390500
ITA,10/16/20,19203,19454,19037,19390,19390,447815200
ITA,10/19/20,19476,19585,19310,19374,19374,290278700
ITA,10/20/20,19323,19568,19245,19482,19482,375281300
ITA,10/21/20,19526,19528,19083,19086,19086,392794000
ITA,10/22/20,19086,19171,18856,19077,19077,375503700
ITA,10/23/20,19082,19365,19074,19285,19285,425542700
ITA,10/26/20,18942,19203,18919,18945,18945,415680400
ITA,10/27/20,19011,19011,18647,18655,18655,429077300
ITA,10/28/20,18297,18347,17843,17898,17898,679900600
ITA,10/29/20,17965,18082,17636,17872,17872,552011900
ITA,10/30/20,17683,17970,17670,17943,17943,470261200
ITA,11/2/20,17968,18400,17806,18400,18400,472405000
ITA,11/3/20,18536,18986,18508,18986,18986,537178700
ITA,11/4/20,18673,19395,18577,19358,19358,571091200
ITA,11/5/20,19490,19788,19480,19731,19731,497400000
ITA,11/6/20,19686,19822,19482,19682,19682,471238000
ITA,11/9/20,20011,20932,19961,20750,20750,1136870400
ITA,11/10/20,20788,20929,20584,20852,20852,936791400
ITA,11/11/20,20958,21050,20816,20993,20993,587145900
ITA,11/12/20,20826,20960,20710,20818,20818,543216500
ITA,11/13/20,20707,20965,20701,20904,20904,426848500
ITA,11/16/20,21145,21435,21008,21317,21317,682567300
ITA,11/17/20,21307,21495,21248,21435,21435,491659300
ITA,11/18/20,21421,21659,21366,21623,21623,587685300
ITA,11/19/20,21486,21680,21426,21536,21536,513106200
ITA,11/20/20,21522,21771,21496,21707,21707,493720900
ITA,11/23/20,21871,21996,21702,21702,21702,548503600
ITA,11/24/20,21985,22150,21953,22145,22145,721630200
ITA,11/25/20,22281,22344,22054,22304,22304,641951300
ITA,11/26/20,22385,22387,22201,22201,22201,541595900
ITA,11/27/20,22173,22386,22167,22352,22352,583607500
ITA,11/30/20,22210,22353,22061,22061,22061,734672200
ITA,12/1/20,22193,22227,22010,22100,22100,578774400
ITA,12/2/20,22020,22043,21784,21972,21972,543377900
ITA,12/3/20,22019,22034,21902,22007,22007,425138400
ITA,12/4/20,22030,22197,22027,22179,22179,507922100
ITA,12/7/20,22130,22156,21964,22107,22107,351279100
ITA,12/8/20,22064,22106,21904,22053,22053,275971200
ITA,12/9/20,22215,22274,21957,21970,21970,471702800
ITA,12/10/20,22032,22089,21746,21916,21916,450860100
ITA,12/11/20,21857,21904,21572,21702,21702,428052900
ITA,12/14/20,21863,21997,21760,21760,21760,389977700
ITA,12/15/20,21718,21964,21676,21935,21935,347534000
ITA,12/16/20,21995,22176,21888,21987,21987,447187000
ITA,12/17/20,22079,22142,22009,22012,22012,456361000
ITA,12/18/20,21919,22145,21911,21976,21976,653820900
ITA,12/21/20,21470,21634,21087,21411,21411,596283800
ITA,12/22/20,21491,21851,21489,21844,21844,307522300
ITA,12/23/20,21970,22156,21921,22130,22130,306654600
ITA,12/28/20,22308,22354,22252,22289,22289,260519700
ITA,12/29/20,22389,22395,22203,22259,22259,229758800
ITA,12/30/20,22303,22345,22233,22233,22233,224887400
ITA,1/4/21,22398,22493,22228,22316,22316,432600300
ITA,1/5/21,22223,22355,22106,22201,22201,381948600
ITA,1/6/21,22364,22793,22218,22734,22734,672068000
ITA,1/7/21,22824,22852,22622,22746,22746,476763700
ITA,1/8/21,22946,23004,22701,22794,22794,447809200
ITA,1/11/21,22704,22804,22502,22722,22722,358993400
ITA,1/12/21,22787,22821,22558,22646,22646,459404700
ITA,1/13/21,22611,22812,22574,22744,22744,388253200
ITA,1/14/21,22743,22880,22638,22638,22638,405187100
ITA,1/15/21,22633,22748,22243,22381,22381,434287800
ITA,1/18/21,null,null,null,null,null,null
ITA,1/19/21,22636,22650,22428,22442,22442,386351200
ITA,1/20/21,22570,22665,22503,22651,22651,380508500
ITA,1/21/21,22790,22836,22425,22429,22429,407667700
ITA,1/22/21,22253,22259,21926,22088,22088,455886600
ITA,1/25/21,22237,22250,21667,21736,21736,444515300
ITA,1/26/21,21710,22044,21655,21987,21987,370538500
ITA,1/27/21,21923,21985,21421,21663,21663,460640200
ITA,1/28/21,21470,21941,21312,21917,21917,421309200
ITA,1/29/21,21570,21786,21521,21573,21573,430738500
ITA,2/1/21,21737,21883,21619,21826,21826,320779300
ITA,2/2/21,21957,22152,21956,22067,22067,385385100
ITA,2/3/21,22444,22738,22378,22528,22528,788305200
ITA,2/4/21,22562,22982,22481,22901,22901,585655700
ITA,2/5/21,22988,23276,22937,23083,23083,763260500
ITA,2/8/21,23281,23513,23231,23426,23426,677058800
ITA,2/9/21,23482,23482,23259,23300,23300,435700200
ITA,2/10/21,23413,23414,23134,23265,23265,449557400
