Country,Date,Open,High,Low,Close,Adj Close,Volume
CHN,1/2/2018,3314.031006,3349.052979,3314.031006,3348.325928,3348.325928,202300
CHN,1/3/2018,3347.74292,3379.915039,3345.289063,3369.10791,3369.10791,213800
CHN,1/4/2018,3371,3392.825928,3365.294922,3385.709961,3385.709961,207000
CHN,1/5/2018,3386.464111,3402.069092,3380.245117,3391.75,3391.75,213100
CHN,1/8/2018,3391.552979,3412.730957,3384.559082,3409.47998,3409.47998,236200
CHN,1/9/2018,3406.112061,3417.228027,3403.586914,3413.899902,3413.899902,191500
CHN,1/10/2018,3414.113037,3430.214111,3398.842041,3421.833984,3421.833984,209100
CHN,1/11/2018,3415.584961,3426.48291,3405.638916,3425.344971,3425.344971,173800
CHN,1/12/2018,3423.878906,3435.424072,3417.97998,3428.940918,3428.940918,174100
CHN,1/15/2018,3428.950928,3442.500977,3402.312012,3410.488037,3410.488037,232000
CHN,1/16/2018,3403.468994,3437.583008,3401.960938,3436.593994,3436.593994,211500
CHN,1/17/2018,3438.575928,3465.205078,3430.510986,3444.670898,3444.670898,261000
CHN,1/18/2018,3449.881104,3476.545898,3448.789063,3474.753906,3474.753906,220000
CHN,1/19/2018,3481.620117,3498.434082,3474.291992,3487.864014,3487.864014,247500
CHN,1/22/2018,3476.993896,3503.385986,3475.673096,3501.362061,3501.362061,217500
CHN,1/23/2018,3504.343994,3547.221924,3504.343994,3546.504883,3546.504883,238700
CHN,1/24/2018,3553.479004,3569.489014,3527.112061,3559.465088,3559.465088,253000
CHN,1/25/2018,3555.167969,3571.480957,3528.034912,3548.306885,3548.306885,243400
CHN,1/26/2018,3535.49292,3574.905029,3534.195068,3558.128906,3558.128906,222700
CHN,1/29/2018,3563.639893,3587.031982,3510.269043,3523.000977,3523.000977,236000
CHN,1/30/2018,3511.500977,3523.051025,3484.656006,3488.009033,3488.009033,186400
CHN,1/31/2018,3470.509033,3495.452881,3454.726074,3480.833008,3480.833008,207300
CHN,2/1/2018,3478.669922,3495.093018,3424.418945,3446.97998,3446.97998,260500
CHN,2/2/2018,3419.225098,3463.164063,3388.860107,3462.081055,3462.081055,208100
CHN,2/5/2018,3411.669922,3487.720947,3406.240967,3487.49707,3487.49707,217700
CHN,2/6/2018,3418.01001,3440.124023,3364.216064,3370.6521,3370.6521,280600
CHN,2/7/2018,3412.743896,3425.538086,3304.00708,3309.26001,3309.26001,260900
CHN,2/8/2018,3281.045898,3307.162109,3225.711914,3262.050049,3262.050049,201300
CHN,2/9/2018,3172.851074,3180.110107,3062.74292,3129.851074,3129.851074,256400
CHN,2/12/2018,3128.371094,3168.125977,3113.60498,3154.125,3154.125,153300
CHN,2/13/2018,3176.106934,3219.217041,3176.106934,3184.958984,3184.958984,151500
CHN,2/14/2018,3188.248047,3203.49707,3171.384033,3199.158936,3199.158936,100300
CHN,2/22/2018,3237.569092,3269.916016,3234.11499,3268.559082,3268.559082,138700
CHN,2/23/2018,3275.428955,3294.134033,3258.488037,3289.023926,3289.023926,145800
CHN,2/26/2018,3307.294922,3335.986084,3281.61499,3329.573975,3329.573975,188600
CHN,2/27/2018,3328.672119,3328.672119,3284.628906,3292.068115,3292.068115,174200
CHN,2/28/2018,3264.059082,3277.832031,3239.843994,3259.407959,3259.407959,151000
CHN,3/1/2018,3235.089111,3280.148926,3228.584961,3273.754883,3273.754883,159100
CHN,3/2/2018,3248.446045,3269.937988,3242.26709,3254.528076,3254.528076,150900
CHN,3/5/2018,3255.871094,3269.399902,3236.717041,3256.926025,3256.926025,144800
CHN,3/6/2018,3266.487061,3290.25293,3243.654053,3289.64209,3289.64209,195400
CHN,3/7/2018,3288.86499,3308.406006,3264.763916,3271.667969,3271.667969,168700
CHN,3/8/2018,3268.346924,3289.49707,3261.552002,3288.406006,3288.406006,149800
CHN,3/9/2018,3291.426025,3309.715088,3283.559082,3307.166016,3307.166016,168400
CHN,3/12/2018,3319.208984,3333.561035,3313.554932,3326.698975,3326.698975,206500
CHN,3/13/2018,3324.12207,3333.875,3307.375977,3310.239014,3310.239014,177100
CHN,3/14/2018,3298.666016,3304.979004,3287.355957,3291.38208,3291.38208,157500
CHN,3/15/2018,3277.513916,3297.0979,3273.200928,3291.112061,3291.112061,148600
CHN,3/16/2018,3290.208984,3300.564941,3269.282959,3269.88208,3269.88208,141200
CHN,3/19/2018,3264.927979,3280.566895,3251.047119,3279.251953,3279.251953,138000
CHN,3/20/2018,3257.218994,3292.573975,3252.433105,3290.639893,3290.639893,139900
CHN,3/21/2018,3299.730957,3314.208984,3268.87793,3280.951904,3280.951904,168400
