Date,Open,High,Low,Close,Adj Close,Volume
2018-01-03,8398.080078,8438.900391,8398.080078,8424.910156,8424.910156,19577100
2018-01-04,8424.910156,8448.700195,8421.209961,8443.500000,8443.500000,16435100
2018-01-05,8443.500000,8455.549805,8417.610352,8455.549805,8455.549805,25405000
2018-01-08,8456.169922,8468.049805,8423.019531,8425.480469,8425.480469,17824000
2018-01-09,8426.480469,8450.400391,8417.379883,8433.230469,8433.230469,27140200
2018-01-10,8433.230469,8444.320313,8338.790039,8364.900391,8364.900391,31743800
2018-01-11,8364.900391,8364.900391,8239.000000,8250.440430,8250.440430,29546500
2018-01-12,8250.440430,8274.799805,8237.540039,8242.349609,8242.349609,21963700
2018-01-15,8242.349609,8262.929688,8211.370117,8211.370117,8211.370117,13737000
2018-01-16,8231.839844,8283.250000,8211.370117,8250.540039,8250.540039,17752300
2018-01-17,8250.540039,8297.669922,8250.540039,8297.669922,8297.669922,27568400
2018-01-18,8297.669922,8322.799805,8270.059570,8272.669922,8272.669922,23356200
2018-01-19,8272.669922,8297.049805,8268.280273,8289.959961,8289.959961,23348900
2018-01-22,8313.969727,8351.540039,8289.959961,8335.360352,8335.360352,20693400
2018-01-23,8335.360352,8336.870117,8301.089844,8307.629883,8307.629883,21479900
2018-01-24,8307.629883,8344.410156,8307.629883,8324.089844,8324.089844,28488100
2018-01-25,8324.089844,8369.780273,8317.309570,8369.780273,8369.780273,28738800
2018-01-26,8369.780273,8369.780273,8311.419922,8311.419922,8311.419922,16199500
2018-01-29,8308.110352,8344.500000,8305.580078,8327.589844,8327.589844,16536100
2018-01-30,8327.589844,8329.860352,8298.580078,8298.580078,8298.580078,38134200
2018-01-31,8298.580078,8442.009766,8246.750000,8442.009766,8442.009766,48975800
2018-02-01,8442.009766,8442.009766,8376.929688,8383.870117,8383.870117,20831800
2018-02-02,8383.870117,8417.519531,8374.440430,8415.290039,8415.290039,31366900
2018-02-05,8415.290039,8415.290039,8240.450195,8241.830078,8241.830078,20931200
2018-02-07,8241.830078,8241.830078,8073.060059,8194.730469,8194.730469,46282100
2018-02-08,8194.730469,8223.049805,8177.140137,8177.140137,8177.140137,29248900
2018-02-09,8177.140137,8177.140137,8031.080078,8092.370117,8092.370117,37755600
2018-02-12,8092.370117,8119.189941,8059.060059,8059.060059,8059.060059,35818100
2018-02-13,8059.060059,8131.759766,8059.060059,8122.220215,8122.220215,25152800
2018-02-14,8122.220215,8122.220215,8053.250000,8058.799805,8058.799805,42897000
2018-02-15,8058.799805,8084.330078,8057.490234,8063.330078,8063.330078,30791900
2018-02-16,8063.330078,8127.939941,8063.330078,8125.310059,8125.310059,21421600
2018-02-19,8125.310059,8138.069824,8107.790039,8115.250000,8115.250000,16822300
2018-02-20,8115.250000,8133.779785,8088.720215,8098.270020,8098.270020,19459700
2018-02-21,8098.270020,8241.599609,8098.270020,8200.269531,8200.269531,47160300
2018-02-22,8200.269531,8430.419922,8200.269531,8266.879883,8266.879883,38933600
2018-02-23,8267.870117,8327.980469,8267.870117,8301.719727,8301.719727,44900300
2018-02-26,8301.719727,8357.209961,8301.719727,8340.530273,8340.530273,25709100
2018-02-27,8340.530273,8417.910156,8340.530273,8360.379883,8360.379883,28531200
2018-02-28,8360.379883,8379.269531,8317.549805,8373.820313,8373.820313,47857000
2018-03-01,8380.099609,8380.099609,8339.309570,8342.709961,8342.709961,28162800
2018-03-02,8342.709961,8342.709961,8285.250000,8288.419922,8288.419922,34965600
2018-03-05,8288.419922,8317.400391,8279.830078,8279.830078,8279.830078,22082500
2018-03-06,8279.830078,8337.230469,8279.830078,8327.660156,8327.660156,32313000
2018-03-07,8329.259766,8333.070313,8278.610352,8284.339844,8284.339844,42388600
2018-03-08,8297.150391,8358.700195,8283.750000,8358.700195,8358.700195,32590300
2018-03-09,8360.030273,8391.639648,8351.580078,8390.009766,8390.009766,31684600
2018-03-12,8390.450195,8478.209961,8390.450195,8463.990234,8463.990234,25052200
2018-03-13,8466.030273,8491.700195,8461.629883,8473.139648,8473.139648,30699600
2018-03-14,8483.019531,8483.019531,8426.320313,8432.629883,8432.629883,36014800
2018-03-15,8424.240234,8472.269531,8408.269531,8467.330078,8467.330078,33956600
2018-03-16,8467.330078,8499.700195,8451.469727,8477.080078,8477.080078,101102500
2018-03-19,8490.059570,8501.360352,8455.669922,8492.120117,8492.120117,23944300
2018-03-20,8492.120117,8492.120117,8448.480469,8487.150391,8487.150391,26511300
2018-03-21,8487.150391,8622.410156,8487.150391,8608.290039,8608.290039,34774800
2018-03-22,8608.290039,8634.709961,8588.000000,8600.809570,8600.809570,34761700
2018-03-23,8600.809570,8600.809570,8477.919922,8515.360352,8515.360352,23503800
2018-03-26,8515.360352,8515.360352,8401.269531,8432.410156,8432.410156,21645700
2018-03-27,8434.349609,8517.480469,8434.349609,8508.120117,8508.120117,36200100
2018-03-28,8514.200195,8514.200195,8356.950195,8388.080078,8388.080078,40318800
2018-03-29,8385.389648,8388.080078,8312.839844,8319.070313,8319.070313,43370900
2018-04-03,8271.780273,8348.599609,8250.830078,8329.929688,8329.929688,24520500
2018-04-04,8329.929688,8398.080078,8329.919922,8398.080078,8398.080078,29571000
2018-04-05,8403.110352,8417.839844,8363.709961,8363.990234,8363.990234,38796400
2018-04-06,8363.990234,8398.830078,8345.339844,8393.269531,8393.269531,30933700
2018-04-09,8393.269531,8454.129883,8341.400391,8454.129883,8454.129883,23006400
2018-04-10,8454.129883,8475.209961,8430.089844,8469.769531,8469.769531,19936300
2018-04-11,8469.769531,8492.589844,8439.589844,8453.719727,8453.719727,24293500
2018-04-12,8453.719727,8453.719727,8382.940430,8404.219727,8404.219727,26197600
2018-04-13,8404.219727,8474.629883,8404.219727,8414.769531,8414.769531,26372800
2018-04-16,8414.769531,8421.019531,8372.679688,8406.349609,8406.349609,20983700
2018-04-17,8406.349609,8406.349609,8340.219727,8344.519531,8344.519531,19880800
2018-04-18,8344.519531,8373.099609,8341.540039,8369.490234,8369.490234,18417200
2018-04-19,8369.490234,8403.110352,8368.469727,8373.030273,8373.030273,27467900
2018-04-20,8373.030273,8408.290039,8323.219727,8323.219727,8323.219727,4172500
2018-04-23,8323.219727,8353.849609,8283.459961,8303.620117,8303.620117,17279500
2018-04-24,8303.620117,8314.129883,8280.110352,8288.639648,8288.639648,21932500
2018-04-26,8288.639648,8307.969727,8264.110352,8282.049805,8282.049805,30909200
2018-04-27,8282.049805,8378.259766,8282.049805,8370.370117,8370.370117,26938700
2018-04-30,8370.370117,8443.580078,8343.440430,8443.580078,8443.580078,36027300
2018-05-01,8443.580078,8448.190430,8419.959961,8435.969727,8435.969727,27059500
2018-05-02,8435.969727,8498.540039,8435.969727,8494.240234,8494.240234,35978500
2018-05-03,8494.240234,8562.660156,8485.400391,8546.879883,8546.879883,28545500
2018-05-04,8556.129883,8568.549805,8516.429688,8549.370117,8549.370117,22458500
2018-05-07,8549.370117,8590.980469,8549.370117,8587.940430,8587.940430,20889200
2018-05-08,8587.809570,8597.330078,8561.290039,8594.589844,8594.589844,28755700
2018-05-09,8594.589844,8619.919922,8578.790039,8619.830078,8619.830078,24795500
2018-05-10,8619.830078,8660.150391,8619.830078,8637.719727,8637.719727,27820900
2018-05-11,8638.879883,8679.740234,8637.719727,8676.690430,8676.690430,36183300
2018-05-14,8671.639648,8713.230469,8663.240234,8713.230469,8713.230469,18579600
2018-05-15,8713.230469,8765.660156,8708.780273,8708.780273,8708.780273,42804600
2018-05-16,8708.780273,8708.780273,8509.620117,8555.509766,8555.509766,34468700
2018-05-17,8566.160156,8621.120117,8566.160156,8603.379883,8603.379883,25067900
2018-05-18,8603.379883,8657.330078,8603.379883,8657.330078,8657.330078,26361200
2018-05-21,8658.160156,8658.160156,8606.389648,8615.719727,8615.719727,20092200
2018-05-22,8615.719727,8635.679688,8600.230469,8613.320313,8613.320313,27280200
2018-05-23,8613.320313,8613.320313,8553.230469,8553.230469,8553.230469,33805900
2018-05-24,8554.549805,8619.990234,8549.580078,8590.769531,8590.769531,35658300
2018-05-25,8590.769531,8647.650391,8590.769531,8638.400391,8638.400391,29185200
2018-05-28,8638.400391,8653.519531,8602.049805,8645.200195,8645.200195,21998300
