"Country","Month","Year","Date","stringency_index","aged_65_older","human_development_index","median_age","life_expectancy","population_density","extreme_poverty","covid_rate","gdp_per_capita","hospital_beds_per_thousand","new_vaccinations_smoothed_per_million","new_cases_smoothed_per_million","new_deaths_smoothed_per_million","new_tests_smoothed_per_thousand","stringency_ra","covid_log","Day","Quarter","stock_change","retail_and_recreation","residential","rural_pop","urban_pop","suburban_pop","BCI","CCI","CLI","one_yr_unemp_bene","two_mth_umemp_bene","two_yr_unemp_bene","five_yr_unemp_bene","six_mth_unemp_bene","oil_price","unemployment","health_spending_pct_gdp","stimulus_spending_pct_gdp","liquidity_support_pct_gdp","health_stimulus_spending_pct_gdp","agriculture","industry","manufacturing","services","maj_DPI","frac_DPI","polity","population_millions","population_density_log"
"AUS","01","2020",2020-01-28,11.11,15.504,94.4,37.9,83.44,3.202,0.5,0.196,44648.71,3.84,0,NA,NA,NA,NA,-1.62964061975162,"28",1,-0.959288452228679,NA,NA,19.9,70,10.1,100.1612,99.2018,100.1315,31,31,31,31,31,53.33,5.264596,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2020",2020-01-27,11.11,15.504,94.4,37.9,83.44,3.202,0.5,0.196,44648.71,3.84,0,NA,NA,NA,NA,-1.62964061975162,"27",1,NA,NA,NA,19.9,70,10.1,100.1612,99.2018,100.1315,31,31,31,31,31,53.09,5.264596,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2020",2020-01-30,11.11,15.504,94.4,37.9,83.44,3.202,0.5,0.353,44648.71,3.84,0,NA,NA,NA,NA,-1.04128722204884,"30",1,-0.343509801911568,NA,NA,19.9,70,10.1,100.1612,99.2018,100.1315,31,31,31,31,31,52.19,5.264596,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2020",2020-01-29,11.11,15.504,94.4,37.9,83.44,3.202,0.5,0.235,44648.71,3.84,0,NA,NA,NA,NA,-1.44816976483798,"29",1,0.106033416055573,NA,NA,19.9,70,10.1,100.1612,99.2018,100.1315,31,31,31,31,31,53.29,5.264596,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2020",2020-01-31,11.11,15.504,94.4,37.9,83.44,3.202,0.5,0.353,44648.71,3.84,0,0.05,0,NA,NA,-1.04128722204884,"31",1,0.143622441293401,NA,NA,19.9,70,10.1,100.1612,99.2018,100.1315,31,31,31,31,31,51.58,5.264596,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2020",2020-01-26,11.11,15.504,94.4,37.9,83.44,3.202,0.5,0.157,44648.71,3.84,0,NA,NA,NA,NA,-1.85150947363383,"26",1,NA,NA,NA,19.9,70,10.1,100.1612,99.2018,100.1315,31,31,31,31,31,NA,5.264596,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-10,70.83,15.504,94.4,37.9,83.44,3.202,0.5,1122.123,44648.71,3.84,0,0.616,0,3.21,70.83,7.02297770574264,"10",1,NA,-13,9.286,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,NA,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-12,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1123.535,44648.71,3.84,0,0.639,0,3.075,66.3328571428571,7.02423524378813,"12",1,-0.28278873443357,-14.571,8.571,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,53.08,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-18,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1126.711,44648.71,3.84,0,0.543,0,2.065,55.09,7.02705804814723,"18",1,-0.777358113517235,-13,5.857,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,NA,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-19,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1127.064,44648.71,3.84,0,0.504,0,1.957,55.09,7.02737130035997,"19",1,1.19997899015083,-13.286,5.714,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,52.87,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-23,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1128.084,44648.71,3.84,0,0.325,0,1.792,55.09,7.0282758973705,"23",1,NA,-12.286,4.714,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,NA,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-28,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1129.378,44648.71,3.84,0,0.246,0,1.42,55.09,7.02942231767943,"28",1,-1.9495192944886,-12.429,6.143,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,52.26,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-30,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1129.848,44648.71,3.84,0,0.252,0,1.322,55.09,7.02983838938433,"30",1,NA,-12.714,6.571,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,NA,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-11,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1122.907,44648.71,3.84,0,0.655,0,3.212,68.5814285714286,7.02367613741782,"11",1,-0.908866090822591,-14.286,9,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,52.15,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-05,70.83,15.504,94.4,37.9,83.44,3.202,0.5,1119.064,44648.71,3.84,0,0.868,0,2.391,70.83,7.02024790059956,"05",1,0.00899682150468095,-12.714,10.857,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,49.78,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-06,70.83,15.504,94.4,37.9,83.44,3.202,0.5,1119.456,44648.71,3.84,0,0.79,0,2.732,70.83,7.02059813200603,"06",1,-1.08384863487333,-14.143,10.571,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,50.45,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-07,70.83,15.504,94.4,37.9,83.44,3.202,0.5,1120.437,44648.71,3.84,0,0.818,0,2.909,70.83,7.0214740667607,"07",1,1.54431232591878,-15.429,10.857,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,50.63,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-09,70.83,15.504,94.4,37.9,83.44,3.202,0.5,1121.378,44648.71,3.84,0,0.622,0,3.11,70.83,7.02231356516291,"09",1,NA,-12.143,9.286,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,NA,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-16,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1125.809,44648.71,3.84,0,0.633,0,2.43,57.3385714285714,7.02625716731313,"16",1,NA,-14.429,6.714,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,NA,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-21,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1127.652,44648.71,3.84,0,0.482,0,1.805,55.09,7.02789287382051,"21",1,0.788167171903886,-13.143,5.286,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,53,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-14,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1124.28,44648.71,3.84,0,0.549,0,2.76,61.8357142857143,7.0248981097511,"14",1,0.422524483989228,-15.429,7.571,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,53.47,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-31,70.83,15.504,94.4,37.9,83.44,3.202,0.5,1130.123,44648.71,3.84,0,0.23,0,1.334,57.3385714285714,7.03008175534023,"31",1,NA,-12.286,6.714,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,NA,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-04,70.83,15.504,94.4,37.9,83.44,3.202,0.5,1118.319,44648.71,3.84,0,0.941,0,2.137,70.83,7.01958194396403,"04",1,1.45719385853289,-11.143,11,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,47.47,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-15,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1125.064,44648.71,3.84,0,0.599,0,2.595,59.5871428571429,7.0255952019093,"15",1,-0.00148620627093976,-15.571,7.143,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,52.25,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-01,70.83,15.504,94.4,37.9,83.44,3.202,0.5,1116.084,44648.71,3.84,0,0.913,0.006,2.025,70.83,7.01758140892591,"01",1,NA,-10.857,10.857,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,NA,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-02,70.83,15.504,94.4,37.9,83.44,3.202,0.5,1117.025,44648.71,3.84,0,0.986,0.006,1.947,70.83,7.01842418019743,"02",1,NA,-10,11.143,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,NA,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-20,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1127.417,44648.71,3.84,0,0.499,0,1.863,55.09,7.02768445447649,"20",1,0.484406877884047,-13.286,5.429,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,53.16,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-24,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1128.515,44648.71,3.84,0,0.314,0,1.724,55.09,7.02865788814976,"24",1,NA,-12.286,4.714,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,NA,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-26,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1128.868,44648.71,3.84,0,0.258,0,1.62,55.09,7.02897063968805,"26",1,NA,-11.857,6.143,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,52.61,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-17,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1126.319,44648.71,3.84,0,0.599,0,2.265,55.09,7.02671007230673,"17",1,NA,-13.286,6.286,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,NA,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-22,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1127.848,44648.71,3.84,0,0.398,0,1.798,55.09,7.02806667120512,"22",1,-0.36092037183888,-12.571,5,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,52.28,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-08,70.83,15.504,94.4,37.9,83.44,3.202,0.5,1120.868,44648.71,3.84,0,0.683,0,3.009,70.83,7.02185866413171,"08",1,0.662662735880382,-11.571,9.429,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,52.14,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-25,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1128.633,44648.71,3.84,0,0.275,0,1.669,55.09,7.02876244487365,"25",1,0.368123443311341,-10.571,4.857,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,52.78,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-13,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1123.927,44648.71,3.84,0,0.639,0,2.899,64.0842857142857,7.0245840817253,"13",1,0.144048285692855,-15,8.143,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,52.81,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-29,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1129.652,44648.71,3.84,0,0.258,0,1.371,55.09,7.02966489967378,"29",1,-0.647697670318026,-13,6.286,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,52.16,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-27,55.09,15.504,94.4,37.9,83.44,3.202,0.5,1129.182,44648.71,3.84,0,0.252,0,1.527,55.09,7.02924875576344,"27",1,-0.664597454652671,-12.143,6.143,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,52.81,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","01","2021",2021-01-03,70.83,15.504,94.4,37.9,83.44,3.202,0.5,1117.809,44648.71,3.84,0,0.936,0,1.869,70.83,7.01912579833297,"03",1,NA,-10.714,11.571,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,NA,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-25,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"25",1,-1.59380361509386,0.857,-1.286,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,49.78,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-02,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.471,44648.71,3.84,0,0.045,0,NA,13.49,-0.752897184965719,"02",1,NA,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,NA,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-21,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"21",1,-0.327449054365336,0.714,-1.286,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,53.36,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-16,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"16",1,NA,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,NA,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-07,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0.034,0,NA,19.44,-0.53102833108351,"07",1,-0.349955010683711,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,50.34,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-10,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0.017,0,NA,19.44,-0.53102833108351,"10",1,-0.15480482987944,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,49.59,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-01,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.471,44648.71,3.84,0,0.067,0,NA,12.3,-0.752897184965719,"01",1,NA,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,NA,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-17,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"17",1,-0.0734179726104789,2,-0.667,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,NA,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-04,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.51,44648.71,3.84,0,0.045,0,NA,15.87,-0.673344553263766,"04",1,0.372181006698313,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,49.59,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-28,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"28",1,-3.294774355485,1,-1.143,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,44.83,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-12,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0.011,0,NA,19.44,-0.53102833108351,"12",1,0.0611062758957059,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,51.13,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-03,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.471,44648.71,3.84,0,0.039,0,NA,14.68,-0.752897184965719,"03",1,-1.352421448833,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,50.06,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-19,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"19",1,0.624125710973034,0.4,-0.8,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,53.31,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-08,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0.017,0,NA,19.44,-0.53102833108351,"08",1,NA,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,NA,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-05,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.51,44648.71,3.84,0,0.039,0,NA,17.06,-0.673344553263766,"05",1,0.402662297218992,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,50.87,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-26,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"26",1,-2.33048980910679,0.857,-1.286,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,48.67,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-06,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.549,44648.71,3.84,0,0.028,0,NA,18.25,-0.599656837472606,"06",1,0.996856501108967,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,50.94,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-22,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"22",1,NA,0.857,-1.429,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,NA,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-27,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"27",1,-0.751847308709852,0.857,-1.143,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,47.17,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-13,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0.006,0,NA,19.44,-0.53102833108351,"13",1,0.220117295124345,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,51.41,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-20,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"20",1,0.0801715189873375,0.333,-1,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,53.77,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-14,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"14",1,0.365581311102359,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,52.03,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-09,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0.017,0,NA,19.44,-0.53102833108351,"09",1,NA,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,NA,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-24,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"24",1,-2.2460634792333,0.857,-1.286,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,51.36,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-11,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0.011,0,NA,19.44,-0.53102833108351,"11",1,1.03077700398873,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,50,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-15,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"15",1,NA,NA,NA,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,NA,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-23,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"23",1,NA,0.857,-1.429,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,NA,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-29,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.98,44648.71,3.84,0,0.056,0,NA,19.44,-0.0202027073175195,"29",1,NA,1.143,-1.143,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,NA,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2020",2020-02-18,19.44,15.504,94.4,37.9,83.44,3.202,0.5,0.588,44648.71,3.84,0,0,0,NA,19.44,-0.53102833108351,"18",1,-0.168129974396747,0.75,-0.75,19.9,70,10.1,99.35301,99.0282,100.1285,31,31,31,31,31,52.1,5.077748,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
"AUS","02","2021",2021-02-07,63.43,15.504,94.4,37.9,83.44,3.202,0.5,1131.652,44648.71,3.84,0,0.218,0,1.737,71.8928571428571,7.03143379100506,"07",1,NA,-15.143,5.571,19.9,70,10.1,NA,NA,NA,31,31,31,31,31,NA,NA,9.334,16.1778523,1.789585432,0.848774805,2,25,6,66,50.666666,67.850858,85.6480841,25.364307,1.16377561457452
