Country,Date,Open,High,Low,Close,Adj Close,Volume
BEL,1/2/2018,3990.370117,3991.899902,3957.76001,3979.530029,3979.530029,21160100
BEL,1/3/2018,3988.100098,4012.330078,3974.209961,4005.610107,4005.610107,25869300
BEL,1/4/2018,4025.780029,4065.600098,4023.330078,4057.919922,4057.919922,32912700
BEL,1/5/2018,4067.73999,4097.939941,4067.699951,4097.040039,4097.040039,25470800
BEL,1/8/2018,4114.399902,4124.459961,4110.5,4114.529785,4114.529785,21194600
BEL,1/9/2018,4120.049805,4142.97998,4118.560059,4141.640137,4141.640137,24565100
BEL,1/10/2018,4143.839844,4164.700195,4136.490234,4157.549805,4157.549805,41446900
BEL,1/11/2018,4163.049805,4164.580078,4142.459961,4155.310059,4155.310059,34082700
BEL,1/12/2018,4165.080078,4166,4150.299805,4164.120117,4164.120117,25059700
BEL,1/15/2018,4164.240234,4172.879883,4151.089844,4164.450195,4164.450195,18342800
BEL,1/16/2018,4156.529785,4179.080078,4152.879883,4163.959961,4163.959961,24990600
BEL,1/17/2018,4149.180176,4159.930176,4141.359863,4148.600098,4148.600098,24613000
BEL,1/18/2018,4157.709961,4161.439941,4126.919922,4142.060059,4142.060059,26084700
BEL,1/19/2018,4137.310059,4164.22998,4122.680176,4159.089844,4159.089844,26673200
BEL,1/22/2018,4155.859863,4183.629883,4151.879883,4176.879883,4176.879883,24022600
BEL,1/23/2018,4185.959961,4188.950195,4149.27002,4161.990234,4161.990234,32893500
BEL,1/24/2018,4148.509766,4160.120117,4139.450195,4146.75,4146.75,27772100
BEL,1/25/2018,4140.930176,4155.97998,4128.049805,4144.22998,4144.22998,27205100
BEL,1/26/2018,4146.080078,4167.850098,4140.240234,4162.009766,4162.009766,22009000
BEL,1/29/2018,4166.830078,4169.700195,4150.25,4155.189941,4155.189941,20101400
BEL,1/30/2018,4141.640137,4143.27002,4119.040039,4126.569824,4126.569824,29239000
BEL,1/31/2018,4118.830078,4128.069824,4106.089844,4111.649902,4111.649902,35877600
BEL,2/1/2018,4129.75,4144.310059,4094.629883,4103.629883,4103.629883,32914000
BEL,2/2/2018,4095.969971,4096.669922,4052.300049,4053.590088,4053.590088,33495700
BEL,2/5/2018,4029.800049,4039.75,3991.610107,3997.590088,3997.590088,34213000
BEL,2/6/2018,3847.120117,3943.909912,3847.120117,3896.590088,3896.590088,65449700
BEL,2/7/2018,3944.310059,4003.050049,3917.419922,3991.899902,3991.899902,39479300
BEL,2/8/2018,3979.340088,3989.830078,3900.530029,3911.959961,3911.959961,40322200
BEL,2/9/2018,3906.199951,3919.100098,3844.01001,3876.330078,3876.330078,53139800
BEL,2/12/2018,3925.72998,3936.159912,3907.840088,3918.179932,3918.179932,30860800
BEL,2/13/2018,3925.199951,3930.100098,3884.709961,3884.709961,3884.709961,28973400
BEL,2/14/2018,3907.830078,3915.01001,3857.98999,3892.159912,3892.159912,33559600
BEL,2/15/2018,3909.179932,3928.52002,3903.199951,3910.110107,3910.110107,28160700
BEL,2/16/2018,3933.76001,3956.600098,3931.419922,3941.189941,3941.189941,29194500
BEL,2/19/2018,3956.159912,3958.5,3920.77002,3922.459961,3922.459961,16140900
BEL,2/20/2018,3921.050049,3941.52002,3920.360107,3938.620117,3938.620117,22276100
BEL,2/21/2018,3932.830078,3955.439941,3916.090088,3950.27002,3950.27002,25034400
BEL,2/22/2018,3935.22998,3985.679932,3928.030029,3978.850098,3978.850098,26360900
BEL,2/23/2018,3985.540039,3987.209961,3960.570068,3972.530029,3972.530029,21060400
BEL,2/26/2018,3993.969971,4005.649902,3984.870117,3992.5,3992.5,21092700
