Country,Date,Open,High,Low,Close,Adj Close,Volume
HKG,1/2/2018,30028.28906,30515.31055,30028.28906,30515.31055,30515.31055,2442333400
HKG,1/3/2018,30658.73047,30724.32031,30456.75977,30560.94922,30560.94922,2309467700
HKG,1/4/2018,30691.71094,30796.92969,30560.42969,30736.48047,30736.48047,2995571100
HKG,1/5/2018,30893.85938,30911.00977,30638.5293,30814.64063,30814.64063,2263930100
HKG,1/8/2018,30895.08984,30929.15039,30732.53906,30899.5293,30899.5293,2004162500
HKG,1/9/2018,30933.50977,31056.69922,30852.42969,31011.41016,31011.41016,2004940800
HKG,1/10/2018,31009.24023,31267.57031,30928.58008,31073.7207,31073.7207,2595365800
HKG,1/11/2018,31066.21094,31133.17969,30950.07031,31120.39063,31120.39063,1794778900
HKG,1/12/2018,31298.05078,31412.53906,31198.35938,31412.53906,31412.53906,2327417400
HKG,1/15/2018,31702.56055,31733.17969,31265.25,31338.86914,31338.86914,2664144600
HKG,1/16/2018,31423.61914,31904.75,31423.61914,31904.75,31904.75,3097059200
HKG,1/17/2018,31825.51953,31983.41016,31642.26953,31983.41016,31983.41016,3999243800
HKG,1/18/2018,32148.44922,32233.81055,31869.69922,32121.93945,32121.93945,3741499700
HKG,1/19/2018,32142.16016,32254.89063,31986,32254.89063,32254.89063,2906627500
HKG,1/22/2018,32276.96094,32417.23047,32046.83984,32393.41016,32393.41016,2880231400
HKG,1/23/2018,32606.14063,32930.69922,32554.23047,32930.69922,32930.69922,3954770600
HKG,1/24/2018,32907.23047,33018.71094,32728.50977,32958.69141,32958.69141,3897512100
HKG,1/25/2018,32979.37891,32998.05078,32650.2207,32654.44922,32654.44922,3554766400
HKG,1/26/2018,32836.28125,33223.57813,32794.12891,33154.12109,33154.12109,3892652400
HKG,1/29/2018,33335.48047,33484.07813,32897.03906,32966.89063,32966.89063,3605090600
HKG,1/30/2018,32751.7207,32976.75,32501.34961,32607.28906,32607.28906,3177122400
HKG,1/31/2018,32435.75977,32933.98047,32330.39063,32887.26953,32887.26953,3314255500
HKG,2/1/2018,32950.30078,33048.03906,32642.08984,32642.08984,32642.08984,2769125200
HKG,2/2/2018,32569.00977,32778.51172,32321.41992,32601.7793,32601.7793,2571367100
HKG,2/5/2018,31715.56055,32394.86914,31712.01953,32245.2207,32245.2207,3135015100
HKG,2/6/2018,31028.67969,31286.0293,30577.83008,30595.41992,30595.41992,5531270100
HKG,2/7/2018,31378.34961,31472.4707,30292.15039,30323.19922,30323.19922,4620281500
HKG,2/8/2018,30555.80078,30739.10938,30251.32031,30451.26953,30451.26953,3145081200
HKG,2/9/2018,29679.21094,29679.21094,29129.25977,29507.41992,29507.41992,5171294500
HKG,2/12/2018,29713.08008,29801.51953,29459.63086,29459.63086,29459.63086,2815461600
HKG,2/13/2018,29850.15039,30169,29783.09961,29839.5293,29839.5293,2709197500
HKG,2/14/2018,30024.4707,30637.23047,29968.53906,30515.59961,30515.59961,2408651200
HKG,2/15/2018,30958.71094,31145.09961,30816.65039,31115.42969,31115.42969,2070618100
HKG,2/20/2018,31165.28906,31339.68945,30720.48047,30873.63086,30873.63086,2033432100
HKG,2/21/2018,31050.51953,31477.84961,30885.94922,31431.89063,31431.89063,1933845300
HKG,2/22/2018,31084.44922,31195.26953,30930.09961,30965.67969,30965.67969,2391326700
HKG,2/23/2018,31289.08008,31386.81055,31149.32031,31267.16992,31267.16992,1667179100
HKG,2/26/2018,31528.28906,31567.46094,31273.94922,31498.59961,31498.59961,2025591300
HKG,2/27/2018,31790.84961,31798.98047,31141.51953,31268.66016,31268.66016,2579124300
HKG,2/28/2018,31037.41016,31061.75977,30703.90039,30844.7207,30844.7207,2407877200
HKG,3/1/2018,30476.99023,31081.67969,30453.82031,31044.25,31044.25,2116269800
HKG,3/2/2018,30611.09961,30670.93945,30477.94922,30583.44922,30583.44922,2955637100
HKG,3/5/2018,30524.25977,30679.4707,29852.41992,29886.39063,29886.39063,2279546200
HKG,3/6/2018,30380.96094,30620.06055,30129.80078,30510.73047,30510.73047,2270403000
HKG,3/7/2018,30323.76953,30673.08008,30117.40039,30196.91992,30196.91992,2135337500
HKG,3/8/2018,30523.67969,30724.0293,30428.60938,30654.51953,30654.51953,1529390000
HKG,3/9/2018,30858.26953,30996.21094,30840.80078,30996.21094,30996.21094,1470749100
HKG,3/12/2018,31536.30078,31607.58008,31342.48047,31594.33008,31594.33008,2173275800
HKG,3/13/2018,31570.19922,31709.99023,31461.4707,31601.44922,31601.44922,2111965400
HKG,3/14/2018,31321.78906,31453.48047,31141.84961,31435.00977,31435.00977,1707584900
HKG,3/15/2018,31181.15039,31583.38086,31121.66016,31541.09961,31541.09961,1496758200
HKG,3/16/2018,31363.0293,31564.7793,31337.44922,31501.9707,31501.9707,2345452800
HKG,3/19/2018,31370.4707,31656.30078,31244.61914,31513.75977,31513.75977,1440844700
HKG,3/20/2018,31315.41992,31576.05078,31183.40039,31549.92969,31549.92969,1746878600
HKG,3/21/2018,31811.98047,31978.14063,31381.53906,31414.51953,31414.51953,2309098300
HKG,3/22/2018,31575.92969,31686.66992,31018.43945,31071.05078,31071.05078,2103533300
HKG,3/23/2018,29930.23047,30320.31055,29930.23047,30309.28906,30309.28906,3522395400
HKG,3/26/2018,30267.07031,30548.76953,29995.16016,30548.76953,30548.76953,2317282800
HKG,3/27/2018,30985.75,30985.75,30738.75977,30790.83008,30790.83008,2049855800
HKG,3/28/2018,30510.38086,30637.21094,30022.5293,30022.5293,30022.5293,2209028300
HKG,3/29/2018,30154.17969,30252.94922,29819.63086,30093.38086,30093.38086,2167328200
HKG,4/3/2018,29927.88086,30269.2793,29755.35938,30180.09961,30180.09961,1908642500
HKG,4/4/2018,30244.2207,30329.08008,29518.68945,29518.68945,29518.68945,1816082600
HKG,4/6/2018,29750.24023,29980.56055,29608.33008,29844.93945,29844.93945,1698284100
HKG,4/9/2018,30104.32031,30514.80078,29909.36914,30229.58008,30229.58008,1841272200
HKG,4/10/2018,30205.08984,30806.85938,30163.08984,30728.74023,30728.74023,2270263700
HKG,4/11/2018,30761.23047,31021.11914,30723.07031,30897.71094,30897.71094,2291863000
HKG,4/12/2018,31094.10938,31094.10938,30637.14063,30831.2793,30831.2793,1754477200
HKG,4/13/2018,31076.75977,31076.75977,30707.76953,30808.38086,30808.38086,1406304600
HKG,4/16/2018,30849.7207,30849.7207,30190.75,30315.58984,30315.58984,1827774700
HKG,4/17/2018,30354.89063,30477.78906,30012.69922,30062.75,30062.75,1916884600
HKG,4/18/2018,30469.94922,30487.16992,29979.40039,30284.25,30284.25,2001652800
HKG,4/19/2018,30532.94922,30761.4707,30451,30708.43945,30708.43945,2221670500
HKG,4/20/2018,30647.93945,30848.4707,30355.78906,30418.33008,30418.33008,1661298600
HKG,4/23/2018,30327.0293,30481.85938,30184.44922,30254.40039,30254.40039,1516737400
HKG,4/24/2018,30353.83008,30665.09961,30335.28906,30636.24023,30636.24023,1741299100
HKG,4/25/2018,30486.85938,30507.18945,30244.16016,30328.15039,30328.15039,1674472500
HKG,4/26/2018,30378.15039,30463.41992,29871.19922,30007.67969,30007.67969,1765452500
HKG,4/27/2018,30300.83008,30336,30019.11914,30280.66992,30280.66992,1610929100
HKG,4/30/2018,30530.40039,30853.13086,30483.91016,30808.44922,30808.44922,1923280800
HKG,5/2/2018,30782.21094,30824.76953,30570.81055,30723.88086,30723.88086,1643135500
HKG,5/3/2018,30405.48047,30432.07031,30118.65039,30313.36914,30313.36914,1736327100
HKG,5/4/2018,30316.98047,30341.46094,29859.30078,29926.5,29926.5,1754754700
HKG,5/7/2018,30102.06055,30138.33008,29791.86914,29994.25977,29994.25977,1441380300
HKG,5/8/2018,30123.76953,30444.2207,30123.76953,30402.81055,30402.81055,1623605700
HKG,5/9/2018,30452.16016,30568.75977,30346.61914,30536.14063,30536.14063,1360669300
HKG,5/10/2018,30716.9707,30851.30078,30712.92969,30809.2207,30809.2207,1534597300
