Date,Open,High,Low,Close,Adj Close,Volume
2/25/2020,3058.330078,3073.27002,3002.679932,3002.679932,3002.679932,0
2/26/2020,2994.219971,3026.26001,2958.459961,3017.419922,3017.419922,0
2/27/2020,2989.179932,3002.199951,2910.459961,2915.840088,2915.840088,0
2/28/2020,2850.110107,2855.320068,2744.179932,2785.080078,2785.080078,0
3/2/2020,2829.469971,2875.300049,2714.360107,2765.77002,2765.77002,0
3/3/2020,2817.580078,2844.040039,2789.76001,2821.370117,2821.370117,0
3/4/2020,2799.179932,2841.129883,2779.850098,2828.01001,2828.01001,0
3/5/2020,2852.419922,2861.600098,2800.429932,2816.699951,2816.699951,0
3/6/2020,2773.530029,2782.77002,2680.060059,2719.51001,2719.51001,0
3/10/2020,2502.699951,2661.629883,2435.620117,2498.939941,2498.939941,0
3/11/2020,2532.719971,2555.429932,2457.360107,2492.879883,2492.879883,0
3/12/2020,2413.02002,2413.02002,2277.580078,2286.399902,2286.399902,0
3/13/2020,2277.659912,2418.149902,2275.159912,2316.379883,2316.379883,0
3/16/2020,2297.040039,2301.189941,2179.120117,2266.899902,2266.899902,0
3/17/2020,2263.620117,2313.340088,2172.459961,2224.73999,2224.73999,0
3/18/2020,2192.790039,2205.409912,2097.840088,2112.639893,2112.639893,0
3/19/2020,2134.429932,2288.090088,2073.870117,2275.699951,2275.699951,0
3/20/2020,2327.27002,2418.73999,2314.75,2331.610107,2331.610107,0
3/23/2020,2257.879883,2321.76001,2213.48999,2253.350098,2253.350098,0
3/24/2020,2349.469971,2435.27002,2341.209961,2415.969971,2415.969971,0
3/25/2020,2459.300049,2518.379883,2372.340088,2452.689941,2452.689941,0
3/26/2020,2448.76001,2514.919922,2403.600098,2489.969971,2489.969971,0
3/27/2020,2491.699951,2498.330078,2378.879883,2401.110107,2401.110107,0
3/30/2020,2377.209961,2435.530029,2357.530029,2433.350098,2433.350098,0
3/31/2020,2466.280029,2526.129883,2459.189941,2508.810059,2508.810059,0
4/1/2020,2465.560059,2491.659912,2449.01001,2473.610107,2473.610107,0
4/2/2020,2528.719971,2562.540039,2470.850098,2545.949951,2545.949951,0
4/3/2020,2547.149902,2609.159912,2533.060059,2572.22998,2572.22998,0
4/6/2020,2597.280029,2639.560059,2576.280029,2622.590088,2622.590088,0
4/7/2020,2648.73999,2688.669922,2612.959961,2634.73999,2634.73999,0
4/8/2020,2617.659912,2670.120117,2603.98999,2670.120117,2670.120117,0
4/9/2020,2693.580078,2713.5,2643.97998,2701.77002,2701.77002,0
4/10/2020,2678.300049,2680.889893,2656.449951,2677.860107,2677.860107,0
4/13/2020,2675.72998,2677.899902,2610.610107,2628.850098,2628.850098,0
4/14/2020,2649.340088,2667.580078,2619.909912,2631.830078,2631.830078,0
4/15/2020,2617.189941,2617.189941,2489.98999,2498.939941,2498.939941,0
4/16/2020,2511.550049,2550.840088,2468.649902,2515.050049,2515.050049,0
4/17/2020,2550.949951,2556.419922,2516.870117,2534.969971,2534.969971,0
4/20/2020,2524.310059,2546.139893,2502.379883,2525.969971,2525.969971,0
4/21/2020,2487.629883,2500.179932,2431.97998,2488.02002,2488.02002,0
4/22/2020,2474.320068,2584.679932,2471.22998,2573.409912,2573.409912,0
4/23/2020,2600.280029,2620.23999,2558.320068,2599.409912,2599.409912,0
4/24/2020,2588.290039,2596.969971,2551.659912,2562.030029,2562.030029,0
4/27/2020,2570.689941,2597.639893,2557.810059,2570.909912,2570.909912,0
4/28/2020,2567.73999,2644.790039,2566.919922,2612.23999,2612.23999,0
4/29/2020,2629.23999,2669.469971,2617.340088,2663.139893,2663.139893,0
4/30/2020,2683.860107,2700.969971,2629.570068,2650.560059,2650.560059,0
5/4/2020,2623.889893,2641.030029,2599.73999,2624.639893,2624.639893,0
5/5/2020,2652.919922,2666.379883,2634.48999,2653.51001,2653.51001,0
5/6/2020,2659.080078,2674.939941,2626.679932,2632.100098,2632.100098,0
5/7/2020,2632.870117,2664.98999,2627.429932,2634,2634,0
5/8/2020,2647.800049,2648.449951,2613.830078,2641.550049,2641.550049,0
5/12/2020,2635.51001,2651.969971,2620.350098,2642.040039,2642.040039,0
5/13/2020,2630.790039,2630.790039,2601.25,2604.97998,2604.97998,0
5/14/2020,2596.129883,2606.949951,2564.439941,2590.310059,2590.310059,0
5/15/2020,2616.139893,2633.290039,2593.909912,2593.909912,2593.909912,0
5/18/2020,2623.610107,2694.25,2623.610107,2694.25,2694.25,0
5/19/2020,2702.340088,2720.060059,2683.810059,2711.719971,2711.719971,0
5/20/2020,2706.070068,2771.27002,2700.639893,2770.790039,2770.790039,0
5/21/2020,2767.969971,2794.600098,2702.669922,2718.669922,2718.669922,0
5/22/2020,2691.580078,2718.47998,2687.179932,2709.379883,2709.379883,0
5/25/2020,2718.719971,2757.929932,2718.719971,2757.929932,2757.929932,0
5/26/2020,2777.719971,2796.850098,2750.51001,2754.040039,2754.040039,0
5/27/2020,2748.25,2780.050049,2711.899902,2741.02002,2741.02002,0
5/28/2020,2748.030029,2781.25,2737.939941,2779.97998,2779.97998,0
5/29/2020,2766.620117,2766.620117,2717.800049,2734.830078,2734.830078,0
6/1/2020,2761.22998,2773.560059,2733.280029,2750.23999,2750.23999,0
6/2/2020,2760.629883,2796.52002,2754.850098,2796.51001,2796.51001,0
6/3/2020,2812.820068,2835.060059,2792.23999,2831.080078,2831.080078,0
6/4/2020,2822.590088,2825.47998,2757.610107,2766.26001,2766.26001,0
6/5/2020,2780.320068,2800.810059,2769.51001,2792.73999,2792.73999,0
6/8/2020,2806.810059,2825.310059,2782.919922,2796.300049,2796.300049,0
6/9/2020,2804.360107,2813.47998,2765.149902,2795.899902,2795.899902,0
6/10/2020,2795.100098,2803.350098,2768.300049,2785.179932,2785.179932,0
6/11/2020,2756.97998,2758.830078,2726.149902,2743.800049,2743.800049,0
6/15/2020,2705.639893,2720.399902,2670.409912,2719.060059,2719.060059,0
6/16/2020,2745.48999,2779.709961,2741.840088,2748.300049,2748.300049,0
6/17/2020,2758.969971,2771.26001,2733.899902,2740.100098,2740.100098,0
6/18/2020,2734.840088,2738.040039,2700.540039,2724.330078,2724.330078,0
6/19/2020,2739.040039,2769.860107,2738.449951,2758.669922,2758.669922,0
6/22/2020,2754.419922,2763.290039,2726.649902,2763.290039,2763.290039,0
6/23/2020,2773.330078,2794.429932,2767.459961,2791.969971,2791.969971,0
6/25/2020,2750.080078,2771.600098,2740.02002,2760.75,2760.75,0
6/26/2020,2780.02002,2784.889893,2746.780029,2761.73999,2761.73999,0
6/29/2020,2749.540039,2767.949951,2737.860107,2767.949951,2767.949951,0
6/30/2020,2770.689941,2778.090088,2743.199951,2743.199951,2743.199951,0
7/2/2020,2762.560059,2789.919922,2758.919922,2788.790039,2788.790039,0
7/3/2020,2789.27002,2803.320068,2782.649902,2801.659912,2801.659912,0
7/6/2020,2825.879883,2855.939941,2825.51001,2835.179932,2835.179932,0
7/7/2020,2829.330078,2835.76001,2814.399902,2825.209961,2825.209961,0
7/8/2020,2815.52002,2823,2806.5,2815.830078,2815.830078,0
7/9/2020,2805.850098,2810.73999,2773.47998,2782.429932,2782.429932,0
7/10/2020,2768.669922,2800.939941,2765.48999,2800.939941,2800.939941,0
7/13/2020,2805.52002,2818.100098,2765.090088,2766.790039,2766.790039,0
7/14/2020,2751.97998,2752.090088,2703.350098,2744.540039,2744.540039,0
7/15/2020,2728.590088,2763.199951,2724.350098,2747.909912,2747.909912,0
7/16/2020,2741.679932,2762.679932,2734.300049,2760.01001,2760.01001,0
7/17/2020,2757.040039,2774.790039,2752.51001,2774.790039,2774.790039,0
7/20/2020,2771.850098,2802.23999,2758.689941,2802.23999,2802.23999,0
7/21/2020,2814.98999,2849.179932,2813.399902,2825.709961,2825.709961,0
7/22/2020,2824.5,2844.120117,2815.030029,2834.649902,2834.649902,0
7/23/2020,2848.409912,2866.780029,2843.929932,2851.790039,2851.790039,0
7/24/2020,2835.149902,2863.120117,2822.26001,2863.120117,2863.120117,0
7/27/2020,2869.689941,2896.280029,2869.689941,2884.879883,2884.879883,0
7/28/2020,2891.340088,2907.030029,2877.399902,2895.449951,2895.449951,0
7/29/2020,2893.540039,2918.419922,2889.689941,2918.419922,2918.419922,0
7/30/2020,2915.939941,2919.350098,2869.98999,2882.629883,2882.629883,0
7/31/2020,2902.810059,2917.689941,2899.580078,2911.570068,2911.570068,0
8/3/2020,2917.679932,2942.77002,2911.189941,2929.969971,2929.969971,0
8/4/2020,2934.909912,2942.060059,2923.360107,2940.459961,2940.459961,0
8/5/2020,2954.409912,2994.080078,2952.149902,2992.780029,2992.780029,0
8/6/2020,2998.530029,3004.830078,2981.790039,2988.5,2988.5,0
8/7/2020,2992.26001,2994.459961,2968.47998,2972.350098,2972.350098,0
8/10/2020,2976.48999,2998.780029,2960.780029,2960.780029,2960.780029,0
8/11/2020,2959.290039,3012.580078,2959.290039,3005.629883,3005.629883,0
8/12/2020,2990.899902,3053.98999,2985.25,3053.98999,3053.98999,0
8/13/2020,3057.629883,3081.149902,3047.73999,3080.439941,3080.439941,0
8/14/2020,3075.959961,3075.959961,3044.709961,3061.98999,3061.98999,0
8/17/2020,3070.810059,3090.419922,3041.98999,3052.459961,3052.459961,0
8/18/2020,3056.719971,3073.850098,3048.310059,3050.699951,3050.699951,0
8/19/2020,3048.219971,3073.840088,3041.429932,3056.540039,3056.540039,0
8/20/2020,3044.919922,3044.919922,2993.689941,2993.689941,2993.689941,0
8/21/2020,3013.399902,3024.709961,2973.110107,2995.610107,2995.610107,0
8/24/2020,3005.860107,3036.629883,3005.860107,3029.419922,3029.419922,0
8/25/2020,3042.580078,3051.27002,3020.459961,3029.050049,3029.050049,0
8/26/2020,3041.189941,3053.899902,3024.040039,3051.969971,3051.969971,0
8/27/2020,3051.199951,3056.25,3002.100098,3012.01001,3012.01001,0
8/28/2020,3015.699951,3015.699951,2976.340088,2980.169922,2980.169922,0
8/31/2020,2993.02002,3012.439941,2962.060059,2966.199951,2966.199951,0
9/1/2020,2976.070068,2993.280029,2967.959961,2975,2975,0
9/2/2020,2989.76001,3002.25,2946.290039,2956.5,2956.5,0
9/3/2020,2954.620117,2967.610107,2917.23999,2931.919922,2931.919922,0
9/4/2020,2920.219971,2944.659912,2910.389893,2921.550049,2921.550049,0
9/7/2020,2929.379883,2947.169922,2925.550049,2932.290039,2932.290039,0
9/8/2020,2937.179932,2948.879883,2875.959961,2888.790039,2888.790039,0
9/9/2020,2880.830078,2899.169922,2872.919922,2876.070068,2876.070068,0
9/10/2020,2888.090088,2897.550049,2858.649902,2897.550049,2897.550049,0
9/11/2020,2888.919922,2911.709961,2874.469971,2910.51001,2910.51001,0
9/14/2020,2918.290039,2938.23999,2918.290039,2928.379883,2928.379883,0
9/15/2020,2936.419922,2982.199951,2932.360107,2980.580078,2980.580078,0
9/16/2020,2982.48999,2990.73999,2960.679932,2975.01001,2975.01001,0
9/17/2020,2947.540039,2974.540039,2945.780029,2971.73999,2971.73999,0
9/18/2020,2976.100098,2977.129883,2944.219971,2951.790039,2951.790039,0
9/21/2020,2946.179932,2946.179932,2857.780029,2863.669922,2863.669922,0
9/22/2020,2874,2907.97998,2868.379883,2884.659912,2884.659912,0
9/23/2020,2933.330078,2968.550049,2916.27002,2916.389893,2916.389893,0
9/24/2020,2905.550049,2920.459961,2880.389893,2912.76001,2912.76001,0
9/25/2020,2912.830078,2912.830078,2870.159912,2896.830078,2896.830078,0
9/28/2020,2909.620117,2938.939941,2909.620117,2927.169922,2927.169922,0
9/29/2020,2935.77002,2947.75,2889.219971,2910.120117,2910.120117,0
9/30/2020,2908.550049,2920.030029,2893.800049,2905.810059,2905.810059,0
10/1/2020,2911.080078,2919.25,2882.810059,2889.800049,2889.800049,0
10/2/2020,2840.719971,2859.01001,2824.689941,2852.419922,2852.419922,0
10/5/2020,2860.530029,2882.939941,2845.629883,2881.97998,2881.97998,0
10/6/2020,2885.379883,2906.649902,2883.689941,2892.98999,2892.98999,0
10/7/2020,2883.580078,2888.199951,2838.449951,2842.580078,2842.580078,0
10/8/2020,2850.649902,2859.870117,2837.050049,2846.389893,2846.389893,0
10/9/2020,2842.590088,2842.590088,2811.050049,2834.090088,2834.090088,0
10/12/2020,2834.330078,2862.360107,2827.52002,2846.139893,2846.139893,0
10/13/2020,2846.040039,2859.52002,2822.969971,2829.22998,2829.22998,0
10/14/2020,2829.879883,2857.469971,2824.120117,2856.080078,2856.080078,0
10/15/2020,2849.23999,2850.110107,2803.899902,2817.290039,2817.290039,0
10/16/2020,2819.040039,2819.040039,2785.850098,2799.540039,2799.540039,0
10/19/2020,2797.649902,2809.419922,2787.5,2794.27002,2794.27002,0
10/20/2020,2785.98999,2817.72998,2774.159912,2803.060059,2803.060059,0
10/21/2020,2811.870117,2816.899902,2782.360107,2786.22998,2786.22998,0
